CP 107722, 1270, 1256, 0, 0, 1, 0, 0
107749, 205000,56, 0, 6, 11, 583
CP 107822, 1269, 1256, 0, 0, 1, 0, 0
107916, 205000,56, 0, 6, 11, 575
CP 107922, 1269, 1260, 0, 0, 1, 0, 0
CP 108022, 1269, 1256, 0, 0, 1, 0, 0
108082, 204977,56, 0, 6, 11, 579
CP 108122, 1269, 1261, 0, 0, 1, 0, 0
CP 108222, 1269, 1260, 0, 0, 1, 0, 0
108249, 204973,56, 0, 6, 11, 571
CP 108322, 1269, 1261, 0, 0, 1, 0, 0
108415, 204922,56, 0, 6, 11, 572
CP 108422, 1269, 1261, 0, 0, 1, 0, 0
CP 108522, 1270, 1260, 0, 0, 1, 0, 0
108582, 204888,57, 0, 6, 11, 581
CP 108622, 1269, 1261, 0, 0, 1, 0, 0
CP 108722, 1269, 1260, 0, 0, 1, 0, 0
108750, 204432,57, 0, 6, 11, 579
CP 108822, 1270, 1261, 0, 0, 1, 0, 0
108916, 205102,57, 0, 6, 11, 577
CP 108922, 1269, 1256, 0, 0, 1, 0, 0
CP 109022, 1270, 1261, 0, 0, 1, 0, 0
109083, 205098,56, 0, 6, 11, 575
CP 109122, 1269, 1261, 0, 0, 1, 0, 0
CP 109222, 1270, 1261, 0, 0, 1, 0, 0
109250, 205073,56, 0, 6, 11, 564
CP 109322, 1269, 1260, 0, 0, 1, 0, 0
109416, 205085,57, 0, 6, 11, 575
CP 109422, 1270, 1261, 0, 0, 1, 0, 0
CP 109522, 1270, 1260, 0, 0, 1, 0, 0
109583, 205072,56, 0, 6, 11, 579
CP 109622, 1270, 1260, 0, 0, 1, 0, 0
CP 109722, 1269, 1261, 0, 0, 1, 0, 0
109749, 205087,57, 0, 6, 11, 572
CP 109822, 1269, 1261, 0, 0, 1, 0, 0
109916, 205085,56, 0, 6, 11, 577
CP 109922, 1270, 1260, 0, 0, 1, 0, 0
CP 110022, 1271, 1261, 0, 0, 1, 0, 0
110083, 205058,57, 0, 6, 11, 577
CP 110122, 1270, 1261, 0, 0, 1, 0, 0
CP 110222, 1269, 1260, 0, 0, 1, 0, 0
110249, 205043,57, 0, 6, 11, 574
CP 110322, 1271, 1260, 0, 0, 1, 0, 0
110416, 205025,57, 0, 6, 11, 576
CP 110422, 1269, 1261, 0, 0, 1, 0, 0
