CP 740897, 1269, 1260, 0, 0, 1, 0, 0
CP 740997, 1269, 1256, 0, 0, 1, 0, 0
741053, 206415,49, 394, 5, 10, 514
CP 741097, 1269, 1260, 0, 0, 1, 0, 0
CP 741197, 1269, 1260, 0, 0, 1, 0, 0
741220, 206401,48, 394, 5, 10, 502
CP 741297, 1269, 1260, 0, 0, 1, 0, 0
741386, 206412,48, 394, 5, 10, 505
CP 741397, 1269, 1260, 0, 0, 1, 0, 0
CP 741497, 1269, 1256, 0, 0, 1, 0, 0
741553, 206431,48, 394, 4, 9, 494
CP 741597, 1269, 1260, 0, 0, 1, 0, 0
CP 741697, 1269, 1260, 0, 0, 1, 0, 0
741720, 206422,47, 394, 4, 9, 500
CP 741797, 1269, 1256, 0, 0, 1, 0, 0
741886, 206396,47, 394, 4, 9, 493
CP 741897, 1269, 1260, 0, 0, 1, 0, 0
CP 741997, 1269, 1260, 0, 0, 1, 0, 0
742053, 206386,48, 394, 5, 10, 496
CP 742097, 1269, 1260, 0, 0, 1, 0, 0
CP 742197, 1269, 1260, 0, 0, 1, 0, 0
742219, 206362,47, 394, 4, 9, 490
CP 742297, 1269, 1222, 0, 0, 1, 0, 0
742386, 206385,47, 394, 4, 9, 500
CP 742397, 1269, 932, 0, 0, 1, 0, 0
CP 742497, 979, 940, 0, 0, 1, 0, 0
742553, 206370,47, 394, 4, 9, 495
CP 742597, 966, 926, 0, 0, 2, 0, 0
CP 742697, 951, 941, 0, 0, 2, 0, 0
742719, 206382,47, 394, 4, 9, 496
CP 742797, 954, 941, 0, 0, 2, 0, 0
742886, 206375,47, 394, 4, 9, 491
CP 742897, 953, 939, 0, 0, 2, 0, 0
CP 742997, 956, 938, 0, 0, 2, 0, 0
743052, 206377,48, 394, 4, 9, 500
CP 743097, 951, 941, 0, 0, 2, 0, 0
CP 743197, 951, 930, 0, 0, 2, 0, 0
743219, 206377,48, 394, 5, 9, 505
CP 743297, 952, 941, 0, 0, 2, 0, 0
743386, 206350,50, 394, 5, 10, 507
CP 743397, 952, 941, 0, 0, 2, 0, 0
CP 743497, 952, 941, 0, 0, 2, 0, 0
743552, 206340,57, 394, 6, 11, 554
CP 743597, 952, 942, 0, 0, 2, 0, 0
CP 743697, 952, 942, 0, 0, 2, 0, 0
743719, 206347,60, 394, 6, 12, 556
CP 743797, 953, 942, 0, 0, 2, 0, 0
743885, 206343,60, 394, 6, 12, 557
CP 743897, 952, 941, 0, 0, 2, 0, 0
CP 743997, 952, 942, 0, 0, 2, 0, 0
744052, 206358,60, 394, 7, 12, 562
CP 744097, 952, 942, 0, 0, 2, 0, 0
CP 744197, 953, 942, 0, 0, 2, 0, 0
744219, 206357,60, 394, 7, 12, 561
CP 744297, 953, 942, 0, 0, 2, 0, 0
744385, 206352,60, 394, 6, 12, 556
CP 744397, 952, 942, 0, 0, 2, 0, 0
CP 744497, 953, 942, 0, 0, 2, 0, 0
744552, 206338,60, 394, 6, 12, 557
CP 744597, 953, 940, 0, 0, 2, 0, 0
CP 744697, 955, 942, 0, 0, 2, 0, 0
744718, 206373,60, 394, 6, 12, 557
CP 744797, 953, 942, 0, 0, 2, 0, 0
744885, 206426,60, 394, 7, 12, 565
CP 744897, 953, 942, 0, 0, 2, 0, 0
CP 744997, 953, 942, 0, 0, 2, 0, 0
745052, 206412,60, 394, 6, 12, 551
CP 745097, 955, 942, 0, 0, 2, 0, 0
CP 745197, 952, 941, 0, 0, 2, 0, 0
745218, 206431,59, 394, 6, 12, 549
CP 745297, 953, 942, 0, 0, 2, 0, 0
745385, 206380,60, 394, 6, 12, 562
CP 745397, 953, 942, 0, 0, 2, 0, 0
CP 745497, 953, 941, 0, 0, 2, 0, 0
745551, 206396,60, 394, 6, 12, 557
CP 745597, 953, 943, 0, 0, 2, 0, 0
CP 745697, 952, 942, 0, 0, 2, 0, 0
745718, 206388,60, 394, 6, 12, 558
CP 745797, 952, -1329, 8138, 9999, 2, 0, 0
745884, 206398,59, 394, 6, 12, 558
CP 745897, 951, -1329, 5345, 9999, 3, 0, 0
CP 745997, 640, -1327, 5338, 10001, 3, 0, 0
746051, 206393,59, 394, 6, 12, 559
CP 746097, 640, -1328, 5332, 10001, 4, 3199, 0
CP 746197, 641, -1328, 5343, 10001, 4, 3205, 0
746218, 206402,59, 394, 6, 12, 556
CP 746297, 640, -1329, 5340, 9999, 4, 3204, 0
746384, 206339,60, 394, 6, 12, 554
CP 746397, 641, -1328, 5343, 10001, 4, 3205, 0
CP 746497, 641, -1329, 5338, 10001, 4, 3202, 0
746551, 206354,59, 394, 6, 12, 558
CP 746597, 640, -1329, 5332, 10001, 4, 3199, 0
CP 746697, 641, -1329, 5338, 9999, 4, 3202, 0
746717, 206362,60, 394, 7, 12, 561
CP 746797, 641, -1329, 5343, 10001, 4, 3205, 0
746884, 206383,59, 394, 6, 12, 561
CP 746897, 641, -1330, 5340, 10001, 4, 3204, 0
CP 746997, 640, -1329, 5340, 9999, 4, 3204, 0
747051, 206366,59, 394, 6, 12, 558
CP 747097, 640, -1328, 5338, 10001, 4, 3202, 0
CP 747197, 641, -1329, 5332, 10001, 4, 3199, 0
747217, 206337,61, 394, 7, 12, 566
CP 747297, 640, -1329, 5340, 10001, 4, 3204, 0
747384, 206337,59, 394, 6, 12, 560
CP 747397, 641, -1329, 5340, 9999, 4, 3204, 0
CP 747497, 640, -1328, 5343, 10001, 4, 3205, 0
747550, 206353,59, 394, 6, 12, 559
CP 747597, 641, -1328, 5338, 10001, 4, 3202, 0
CP 747697, 640, -1328, 5332, 9999, 4, 3199, 0
747717, 206341,60, 394, 6, 12, 555
CP 747797, 640, -1329, 5340, 10001, 4, 3204, 0
747884, 206237,2910, 394, 320, 600, 533
CP 747897, 677, -1339, 5340, 10001, 4, 3204, 0
CP 747997, 641, -1329, 5340, 10001, 4, 3204, 0
748050, 206271,2028, 394, 176, 418, 421
CP 748097, 641, -1330, 5340, 9999, 4, 3204, 0
CP 748197, 641, -1330, 5338, 10001, 4, 3202, 0
748217, 206338,1341, 394, 29, 276, 107
CP 748297, 641, -1329, 5332, 10001, 4, 3199, 0
748383, 206351,1310, 394, 15, 270, 56
CP 748397, 642, -1329, 5338, 9999, 4, 3202, 0
CP 748497, 640, -1329, 5343, 10001, 4, 3205, 0
748550, 206344,1309, 394, 13, 270, 50
CP 748597, 641, -1329, 5340, 10001, 4, 3204, 0
CP 748697, 640, -1329, 5338, 10001, 4, 3202, 0
748717, 206340,1309, 394, 13, 270, 50
CP 748797, 641, -1329, 5332, 9999, 4, 3199, 0
748883, 206338,1309, 394, 12, 270, 47
CP 748897, 641, -1329, 5340, 10001, 4, 3204, 0
CP 748997, 640, -1329, 5340, 10001, 4, 3204, 0
749050, 206312,1309, 394, 12, 270, 45
CP 749097, 640, -1329, 5340, 10001, 4, 3204, 0
CP 749197, 642, -1329, 5343, 10001, 4, 3205, 0
749216, 206326,1309, 394, 12, 270, 47
CP 749297, 640, -1329, 5335, 10001, 4, 3201, 0
749383, 206303,1308, 394, 12, 269, 47
CP 749397, 641, -1330, 5332, 10001, 4, 3199, 0
CP 749497, 640, -1330, 5340, 9999, 4, 3204, 0
749551, 205820,1311, 394, 11, 269, 41
CP 749597, 641, -1330, 5343, 10001, 4, 3205, 0
CP 749697, 640, -1331, 5340, 10001, 4, 3204, 0
749717, 206540,1310, 394, 11, 270, 43
CP 749797, 640, -1331, 5335, 10001, 4, 3201, 0
749884, 206540,1310, 394, 11, 270, 41
CP 749897, 641, -1330, 5332, 9999, 4, 3199, 0
CP 749997, 642, -1330, 5340, 10001, 4, 3204, 0
750051, 206540,1309, 394, 11, 270, 41
CP 750097, 641, -1330, 5340, 10001, 4, 3204, 0
CP 750197, 641, -1330, 5340, 9999, 4, 3204, 0
750217, 206556,1308, 394, 10, 270, 39
CP 750297, 642, -1331, 5343, 10001, 4, 3205, 0
750384, 206525,1309, 394, 10, 270, 40
CP 750397, 641, -1330, 5338, 10001, 4, 3202, 0
CP 750497, 641, -1329, 5332, 10001, 4, 3199, 0
750550, 206489,1308, 394, 11, 270, 41
CP 750597, 641, -1329, 5335, 9999, 4, 3201, 0
CP 750697, 643, -1330, 5343, 10001, 4, 3205, 0
750717, 206470,1307, 394, 10, 270, 38
CP 750797, 642, -1331, 5340, 10001, 4, 3204, 0
750884, 206511,1308, 394, 11, 270, 40
CP 750897, 642, -1332, 5340, 9999, 4, 3204, 0
CP 750997, 643, -1331, 5340, 10001, 4, 3204, 0
751050, 206502,1306, 394, 10, 269, 39
CP 751097, 642, -1330, 5332, 10001, 4, 3199, 0
CP 751197, 641, -1329, 5335, 10001, 4, 3201, 0
751217, 206540,1306, 394, 11, 269, 41
CP 751297, 643, -1329, 5340, 9999, 4, 3204, 0
751383, 206519,1309, 394, 10, 270, 40
CP 751397, 641, -1330, 5343, 10001, 4, 3205, 0
CP 751497, 641, -1331, 5340, 10001, 4, 3204, 0
751550, 206501,1307, 394, 11, 269, 42
CP 751597, 641, -1329, 5338, 9999, 4, 3202, 0
CP 751697, 641, -1330, 5335, 10001, 4, 3201, 0
751716, 206505,1308, 394, 10, 270, 40
CP 751797, 641, -1331, 5335, 10001, 4, 3201, 0
751883, 206544,1308, 394, 11, 270, 40
CP 751897, 641, -1330, 5340, 10001, 4, 3204, 0
CP 751997, 642, -1330, 5340, 9999, 4, 3204, 0
752050, 206488,1307, 394, 10, 270, 38
CP 752097, 641, -1330, 5343, 10001, 4, 3205, 0
CP 752197, 644, -1331, 5338, 10001, 4, 3202, 0
752216, 206493,1308, 394, 10, 270, 40
CP 752297, 641, -1329, 5332, 10001, 4, 3199, 0
752383, 206457,1307, 394, 11, 269, 41
CP 752397, 641, -1332, 5338, 9999, 4, 3202, 0
CP 752497, 642, -1330, 5343, 10001, 4, 3205, 0
752549, 206475,1306, 394, 11, 269, 42
CP 752597, 641, -1330, 5340, 10001, 4, 3204, 0
CP 752697, 640, -1329, 5340, 10000, 4, 3204, 0
752716, 206469,1307, 394, 11, 269, 42
CP 752797, 641, -1331, 5340, 10003, 4, 3204, 0
752883, 206470,1306, 394, 11, 269, 41
CP 752897, 642, -1331, 5332, 10000, 4, 3199, 0
CP 752997, 643, -1330, 5338, 10001, 4, 3202, 0
753049, 206469,1307, 394, 10, 270, 40
CP 753097, 641, -1331, 5340, 10001, 4, 3204, 0
CP 753197, 641, -1330, 5343, 9999, 4, 3205, 0
753216, 206418,1307, 394, 10, 269, 40
CP 753297, 641, -1329, 5343, 10001, 4, 3205, 0
753382, 206437,1306, 394, 11, 269, 43
CP 753397, 641, -1329, 5335, 10001, 4, 3201, 0
CP 753497, 640, -1331, 5335, 10001, 4, 3201, 0
753549, 206438,1307, 394, 11, 269, 42
CP 753597, 642, -1331, 5338, 9999, 4, 3202, 0
CP 753697, 641, -1332, 5343, 10001, 4, 3205, 0
753716, 206443,1307, 394, 12, 270, 44
CP 753797, 641, -1330, 5340, 10001, 4, 3204, 0
753882, 206478,1307, 394, 11, 269, 41
CP 753897, 640, -1329, 5343, 9999, 4, 3205, 0
CP 753997, 641, -1332, 5338, 10001, 4, 3202, 0
754049, 206443,1307, 394, 11, 269, 41
CP 754097, 641, -1331, 5332, 10001, 4, 3199, 0
CP 754197, 643, -1331, 5340, 10001, 4, 3204, 0
754215, 206409,1307, 394, 11, 269, 41
CP 754297, 641, -1331, 5340, 9999, 4, 3204, 0
754382, 206408,1307, 394, 11, 269, 43
CP 754397, 642, -1331, 5343, 10001, 4, 3205, 0
CP 754497, 641, -1329, 5340, 10001, 4, 3204, 0
754549, 206406,1308, 394, 11, 270, 43
CP 754597, 642, -1330, 5335, 10001, 4, 3201, 0
CP 754697, 642, -1330, 5335, 9999, 4, 3201, 0
754715, 206406,1308, 394, 12, 270, 44
CP 754797, 640, -1331, 5340, 10001, 4, 3204, 0
754882, 206414,1308, 394, 11, 270, 44
CP 754897, 641, -1332, 5343, 10001, 4, 3205, 0
CP 754997, 640, -1330, 5340, 9999, 4, 3204, 0
755048, 206381,1306, 394, 11, 269, 41
CP 755097, 640, -1333, 5343, 10001, 4, 3205, 0
CP 755197, 640, -1330, 5332, 10001, 4, 3199, 0
755215, 206383,1306, 394, 11, 269, 42
CP 755297, 641, -1331, 5338, 10001, 4, 3202, 0
755382, 206358,1308, 394, 11, 270, 42
CP 755397, 641, -1329, 5340, 9999, 4, 3204, 0
CP 755497, 641, -1329, 5343, 10001, 4, 3205, 0
755548, 206325,1309, 394, 12, 270, 45
CP 755597, 641, -1330, 5340, 10001, 4, 3204, 0
CP 755697, 641, -1330, 5340, 9999, 4, 3204, 0
755715, 206322,1309, 394, 12, 270, 45
CP 755797, 640, -1329, 5335, 10001, 4, 3201, 0
755883, 205850,1311, 394, 10, 269, 39
CP 755897, 641, -1332, 5338, 10001, 4, 3202, 0
CP 755997, 640, -1332, 5343, 10001, 4, 3205, 0
756049, 206536,1308, 394, 10, 270, 37
CP 756097, 642, -1329, 5340, 9999, 4, 3204, 0
CP 756196, 641, -1333, 5343, 10001, 4, 3205, 0
756216, 206536,1309, 394, 10, 270, 37
CP 756297, 641, -1329, 5335, 10001, 4, 3201, 0
756382, 206518,1308, 394, 10, 270, 38
CP 756396, 641, -1329, 5335, 9999, 4, 3201, 0
CP 756496, 641, -1330, 5340, 10001, 4, 3204, 0
756549, 206536,1308, 394, 10, 270, 39
CP 756596, 642, -1329, 5340, 10001, 4, 3204, 0
CP 756696, 642, -1330, 5343, 10001, 4, 3205, 0
756716, 206480,1307, 394, 10, 270, 39
CP 756796, 641, -1330, 5340, 9999, 4, 3204, 0
756882, 206485,1308, 394, 11, 270, 40
CP 756896, 641, -1331, 5335, 10001, 4, 3201, 0
CP 756996, 641, -1330, 5335, 10001, 4, 3201, 0
757049, 206483,1307, 394, 10, 269, 39
CP 757096, 641, -1329, 5340, 10001, 4, 3204, 0
CP 757196, 641, -1331, 5343, 10001, 4, 3205, 0
757215, 206521,1307, 394, 10, 269, 39
CP 757296, 641, -1331, 5340, 10001, 4, 3204, 0
757382, 206531,1306, 394, 10, 269, 40
CP 757396, 642, -1330, 5343, 10001, 4, 3205, 0
CP 757496, 641, -1329, 5332, 9999, 4, 3199, 0
757548, 206525,1308, 394, 11, 270, 41
CP 757596, 642, -1330, 5338, 10001, 4, 3202, 0
CP 757696, 641, -1329, 5340, 10001, 4, 3204, 0
757715, 206504,1308, 394, 10, 270, 40
CP 757796, 641, -1329, 5343, 10001, 4, 3205, 0
757882, 206543,1307, 394, 11, 270, 42
CP 757896, 641, -1329, 5340, 9999, 4, 3204, 0
CP 757996, 642, -1329, 5338, 10001, 4, 3202, 0
758048, 206530,1308, 394, 10, 270, 38
CP 758096, 642, -1331, 5335, 10001, 4, 3201, 0
CP 758196, 642, -1329, 5340, 9999, 4, 3204, 0
758215, 206541,1309, 394, 11, 270, 42
CP 758296, 641, -1331, 5343, 10001, 4, 3205, 0
758381, 206382,3700, 394, 358, 763, 469
CP 758396, 641, -1333, 5340, 10001, 4, 3204, 0
CP 758496, 643, -1329, 5343, 10001, 4, 3205, 0
758548, 206451,1445, 394, 63, 298, 212
CP 758596, 642, -1331, 5332, 9999, 4, 3199, 0
CP 758696, 641, -1330, 5335, 10001, 4, 3201, 0
758715, 206472,1415, 394, 54, 292, 184
CP 758796, 640, -1329, 5340, 10001, 4, 3204, 0
758881, 206505,1352, 394, 31, 279, 114
CP 758896, 641, -1330, 5343, 9999, 4, 3205, 0
CP 758996, 641, -1332, 5343, 10001, 4, 3205, 0
759048, 206484,1325, 394, 20, 273, 75
CP 759096, 641, -1332, 5335, 10001, 4, 3201, 0
CP 759196, 642, -1330, 5335, 10001, 4, 3201, 0
759214, 206416,1682, 394, 162, 347, 468
CP 759296, 642, -1329, 5338, 9999, 4, 3202, 0
759381, 206387,1749, 394, 204, 361, 565
CP 759396, 641, -1330, 5343, 10001, 4, 3205, 0
CP 759496, 641, -1330, 5340, 10001, 4, 3204, 0
759548, 206352,1911, 394, 256, 394, 649
CP 759596, 642, -1331, 5343, 9999, 4, 3205, 0
CP 759696, 641, -1331, 5335, 10001, 4, 3201, 0
759714, 206323,1960, 394, 272, 404, 673
CP 759796, 642, -1329, 5332, 10001, 4, 3199, 0
759881, 206340,2055, 394, 299, 424, 706
CP 759896, 642, -1329, 5343, 10001, 4, 3205, 0
CP 759996, 641, -1330, 5340, 9999, 4, 3204, 0
760047, 206315,2200, 394, 341, 454, 751
CP 760096, 641, -1329, 5343, 10001, 4, 3205, 0
CP 760196, 641, -1329, 5335, 10001, 4, 3201, 0
760214, 206260,2221, 394, 346, 458, 756
CP 760296, 643, -1331, 5332, 10001, 4, 3199, 0
760381, 206201,2479, 394, 413, 511, 809
