18643,AC,69371,3340500,191218181,160,183,-866,5443
18833,AC,69593,3332505,59689556,159,182,-866,5478
19013,AC,69418,3341421,696286182,160,183,-864,5444
19065318, CPx100H_D, 33, 1000
19193,AC,69284,3340371,165432229,160,183,-866,5444
19383,AC,69297,3340769,-42900894,160,183,-867,5444
19563,AC,69583,3332572,389052137,159,182,-865,5478
19743,AC,69494,3342026,773820393,160,183,-864,5444
19933,AC,69453,3342010,120330892,160,183,-866,5444
20113,AC,69611,3334097,-160448701,159,182,-867,5478
20065315, CPx100H_D, 572, 500
20293,AC,69518,3343090,407715744,160,183,-865,5444
20483,AC,69325,3341661,-500576949,160,183,-869,5444
20663,AC,69396,3341709,-390696633,160,183,-868,5444
20843,AC,69493,3333611,238370924,159,182,-865,5478
21033,AC,69245,3342930,546329158,160,183,-864,5444
21065315, CPx100H_D, 583, 500
21213,AC,69338,3342323,144968485,160,183,-866,5444
21393,AC,69384,3341684,-456590928,160,183,-868,5444
21583,AC,69538,3333020,-96399717,159,182,-867,5478
21763,AC,69538,3341968,-191103438,160,183,-867,5444
21943,AC,69521,3341442,830282486,160,183,-864,5444
22065315, CPx100H_D, 583, 500
22133,AC,69562,3334025,-233634150,159,182,-867,5478
22313,AC,69354,3342883,470943961,160,183,-864,5443
22493,AC,69381,3341926,-434376543,160,183,-868,5444
22683,AC,69145,3341425,-628290983,160,183,-869,5444
22863,AC,69639,3333372,394362563,159,182,-865,5478
23043,AC,69228,3342905,-874626293,160,183,-870,5444
23065315, CPx100H_D, 33, 1000
23233,AC,69359,3342118,-16521783,160,183,-867,5444
23413,AC,69381,3341800,-336040796,160,183,-868,5444
23593,AC,69508,3332955,-278003349,159,182,-868,5478
23783,AC,69366,3342237,86887581,160,183,-866,5444
23963,AC,69332,3341336,298424038,160,183,-865,5444
24065315, CPx100H_D, 572, 500
24143,AC,69600,3333581,-317589635,159,182,-868,5478
24333,AC,69332,3342972,142090012,160,183,-866,5444
24513,AC,69463,3341862,-427167940,160,183,-868,5444
24703,AC,69372,3341343,-231150222,160,183,-867,5444
24883,AC,69608,3333326,235199205,159,182,-865,5478
25063,AC,69286,3342599,-7593270,160,183,-866,5444
25065315, CPx100H_D, 583, 500
25253,AC,69249,3341916,-317844092,160,183,-868,5444
25433,AC,69203,3341470,-292801973,160,183,-868,5444
25613,AC,69371,3332890,-898023163,159,182,-870,5478
25803,AC,69387,3342410,-339324485,160,183,-868,5444
25983,AC,69338,3341993,-207912508,160,183,-867,5444
26065315, CPx100H_D, 583, 500
26163,AC,69755,3333921,-163833860,159,182,-867,5478
26353,AC,69220,3342751,-193543870,160,183,-867,5444
26533,AC,69235,3341477,-278976452,160,183,-868,5444
26713,AC,69278,3341148,-755816623,160,183,-870,5443
26903,AC,69625,3333137,294655976,159,182,-865,5478
27083,AC,69299,3342311,624693873,160,183,-864,5444
27065315, CPx100H_D, 0, 1000
27263,AC,69287,3341983,16850249,160,183,-866,5444
27453,AC,69397,3341326,-542259073,160,183,-869,5444
27633,AC,69401,3332752,225441725,159,182,-865,5478
27813,AC,83320,3360855,741190170,162,185,-801,5377
28003,AC,176521,3328890,-1587810780,158,181,-521,5512
28065315, CPx100H_D, 572, 500
28183,AC,80371,3333678,375773602,159,182,-668,5478
28363,AC,72850,3342727,1110689959,160,183,-784,5444
28553,AC,70738,3342010,1459027607,160,183,-829,5444
28733,AC,83113,3340826,-1097207415,160,183,-597,5444
28913,AC,83962,3340861,-1867374877,160,183,-534,5444
29103,AC,83748,3341567,254544564,160,183,-526,5444
29065315, CPx100H_D, 583, 500
29283,AC,88800,3342393,1140908337,160,183,-454,5443
29463,AC,91855,3343563,2054954444,160,183,-403,5444
29653,AC,97675,3344433,1552106581,160,183,-351,5444
29833,AC,103387,3345720,-1951768185,160,183,-302,5444
30013,AC,107981,3340549,1479405543,159,182,-275,5478
30065315, CPx100H_D, 583, 500
30203,AC,114740,3343499,-815155984,160,183,-237,5444
30383,AC,118353,3344447,1803676818,160,183,-222,5444
30573,AC,129078,3345913,338433978,160,183,-183,5444
30753,AC,131484,3341368,991702811,159,182,-177,5478
30933,AC,144125,3342580,959590862,160,183,-144,5444
31123,AC,145332,3343764,1201905554,160,183,-142,5444
31066112, CPx100H_D, -22, 1000
31303,AC,158412,3344962,503951245,160,183,-118,5444
31483,AC,158582,3341554,1078849988,159,182,-117,5478
31673,AC,172255,3341197,709735007,160,183,-99,5444
31853,AC,172264,3342652,1041156089,160,183,-99,5444
32033,AC,188322,3344717,299614616,160,183,-83,5444
32065316, CPx100H_D, 572, 500
32223,AC,189086,3342188,-1128118639,159,182,-82,5478
32403,AC,202675,3340591,-81283423,160,183,-72,5444
32583,AC,203737,3342200,97646751,160,183,-71,5443
32773,AC,215902,3344596,996874315,160,183,-63,5444
32953,AC,217551,3343652,-1504369267,159,182,-63,5478
33065315, CPx100H_D, 583, 500
33133,AC,230802,3341427,1020598521,160,183,-57,5444
33323,AC,234531,3343526,-2086502952,160,183,-54,5444
33503,AC,246221,3344978,852712325,160,183,-50,5444
33683,AC,249995,3346117,2123095959,160,183,-47,5444
33873,AC,261497,3348141,-720974037,159,182,-45,5478
34053,AC,265489,3343815,-427136218,160,183,-43,5444
34065315, CPx100H_D, 583, 500
34233,AC,275980,3344845,1481230909,160,183,-40,5443
34423,AC,281424,3346375,-21788572,160,183,-38,5444
34603,AC,290925,3350280,-860606366,159,182,36,5478
34783,AC,297472,3343950,-1044355312,160,183,-35,5444
34973,AC,304893,3344926,-1242602176,160,183,-33,5444
35065315, CPx100H_D, -55, 1000
35153,AC,316889,3346995,-2031429818,159,182,31,5478
35333,AC,320903,3342111,1489646100,160,183,-30,5444
35523,AC,330130,3344063,-563868709,160,183,-28,5444
35703,AC,333771,3345375,-424626536,160,183,-28,5444
35883,AC,349860,3349374,264121313,159,182,26,5478
36073,AC,350770,3343404,1147740219,160,183,-26,5444
36065315, CPx100H_D, 572, 500
36253,AC,363232,3344300,1067651721,160,183,-24,5444
36433,AC,363337,3346077,-2009620617,160,183,24,5444
36623,AC,382180,3349913,-722750206,159,182,22,5478
36803,AC,381769,3342646,-524177781,160,183,-22,5444
36983,AC,397467,3343730,2110425576,160,183,-20,5444
37065315, CPx100H_D, 583, 500
37173,AC,398191,3348378,1916617022,159,182,20,5478
37353,AC,411355,3340954,979475041,160,183,-19,5444
37533,AC,410919,3342535,405038341,160,183,-18,5444
37723,AC,426548,3343676,-2058405375,160,183,18,5444
37903,AC,428999,3349138,143410109,159,182,18,5478
38083,AC,443460,3341741,-1246239737,160,183,-17,5444
38065315, CPx100H_D, 583, 500
38273,AC,446203,3342781,-45758503,160,183,-17,5444
38453,AC,457319,3346848,834616226,159,182,16,5478
38633,AC,458310,3339682,1101411940,160,183,-16,5444
38823,AC,472247,3340835,1313235794,160,183,-15,5444
39003,AC,477167,3342614,1955361452,160,183,14,5443
39065315, CPx100H_D, -55, 1000
39183,AC,490047,3347892,803929095,159,182,14,5478
39373,AC,493806,3339345,931939316,160,183,-13,5443
39553,AC,504311,3340705,-1888864795,160,183,13,5444
39733,AC,511586,3345488,-21914837,159,182,12,5478
39923,AC,519388,3337916,413728668,160,183,-12,5444
40103,AC,527903,3339478,151834710,160,183,-12,5444
40065315, CPx100H_D, 572, 500
40283,AC,534366,3340657,1047016087,160,183,11,5444
40473,AC,543740,3346247,1729151526,159,182,11,5478
40653,AC,548070,3337730,-1539032947,160,183,-11,5443
40833,AC,559798,3339107,317629657,160,183,10,5444
41023,AC,564459,3343929,1529573367,159,182,10,5478
41065315, CPx100H_D, 583, 500
41203,AC,579606,3336055,673502574,160,183,-10,5444
41383,AC,581451,3336814,-1179865181,160,183,-10,5444
41573,AC,593913,3338100,-1556630361,160,183,9,5444
41753,AC,596774,3343638,-1462054430,159,182,9,5478
41933,AC,646428,3335069,-202558633,160,183,-39,5444
42123,AC,625868,3336658,-133229890,160,183,23,5444
42066065, CPx100H_D, 583, 500
42303,AC,643738,3340640,1670018881,159,182,11,5478
42483,AC,658930,3333213,1623510952,160,183,-10,5443
42673,AC,659984,3334076,1483336461,160,183,-10,5444
42853,AC,685310,3334773,582303751,160,183,10,5444
43033,AC,693106,3339516,647948520,159,182,9,5478
43065315, CPx100H_D, 11, 1000
43223,AC,691766,3331457,-1228176208,160,183,-9,5444
43403,AC,691139,3332489,1826199860,160,183,-9,5444
43593,AC,712141,3333354,-758936139,160,183,9,5444
43773,AC,724301,3338595,1612987919,159,182,9,5478
43953,AC,722291,3331113,-2086054056,160,183,-9,5444
44065315, CPx100H_D, 572, 500
44143,AC,722334,3332598,-952376928,160,183,-9,5444
44323,AC,739293,3333596,222190808,160,183,9,5444
44503,AC,760699,3338086,-1200432402,159,182,9,5478
44693,AC,757943,3330382,763706462,160,183,-9,5444
44873,AC,757799,3332390,1860277602,160,183,-9,5444
45053,AC,767972,3333693,-2086980752,160,183,9,5443
45065315, CPx100H_D, 583, 500
45243,AC,790835,3334382,-2107811922,160,183,8,5444
45423,AC,791531,3340360,1159924374,159,182,8,5478
45603,AC,788844,3331711,-1940788339,160,183,-8,5444
45793,AC,793946,3333106,-1083075126,160,183,8,5444
45973,AC,822699,3333596,1227701042,160,183,8,5444
46065319, CPx100H_D, 583, 500
46153,AC,823034,3339467,-1024315863,159,182,8,5478
46343,AC,820127,3330720,-783831896,160,183,-8,5444
46523,AC,822157,3331661,-1919247582,160,183,-8,5444
46703,AC,856913,3331929,-1284493960,160,183,7,5444
46893,AC,858560,3337592,824594283,159,182,7,5478
47073,AC,856261,3328831,-1686771773,160,183,-7,5444
47065315, CPx100H_D, 77, 1000
47253,AC,856487,3330284,427297798,160,183,-7,5444
47443,AC,886062,3330397,527621691,160,183,7,5444
47623,AC,888314,3332048,1070794118,160,183,7,5444
47803,AC,890400,3337882,626100942,159,182,6,5478
47993,AC,888059,3329352,-1999154424,160,183,-7,5444
48065315, CPx100H_D, 572, 500
48173,AC,916045,3329068,737961865,160,183,6,5444
48353,AC,924566,3329901,200304972,160,183,6,5444
48543,AC,926435,3335924,-565031467,159,182,6,5478
48723,AC,923893,3327075,-109712780,160,183,-6,5443
48903,AC,941417,3327000,2110502163,160,183,-6,5444
49093,AC,948244,3326424,-1003328111,160,183,6,5443
49065315, CPx100H_D, 583, 500
49273,AC,950565,3331582,-1032550891,159,182,6,5478
49453,AC,990257,3323359,1579082856,160,183,-18,5444
49643,AC,950362,3325540,1184880177,160,183,-9,5444
49823,AC,987001,3325899,877500558,160,183,7,5444
50003,AC,1018644,3330358,612617517,159,182,7,5478
50065316, CPx100H_D, 583, 500
50193,AC,1014335,3323951,795641901,160,183,-7,5444
50373,AC,1013821,3326613,1851438515,160,183,-7,5444
50563,AC,1013475,3327851,2060724076,160,183,7,5443
50743,AC,1013696,3328401,-963864281,160,183,7,5443
50923,AC,1031900,3334422,1059681958,159,182,7,5478
51113,AC,1053133,3324963,-1912038395,160,183,-7,5444
51065316, CPx100H_D, 110, 1000
51293,AC,1051947,3326334,-186853673,160,183,7,5444
51473,AC,1051776,3327595,540289156,160,183,7,5444
51663,AC,1054482,3333220,-1285019620,159,182,6,5478
51843,AC,1058944,3324115,-550727642,160,183,-6,5444
52023,AC,1069718,3325617,-1888129806,160,183,6,5444
52065316, CPx100H_D, 572, 500
52213,AC,1112508,3325215,-1389805525,160,183,6,5444
52393,AC,1112675,3330840,1545708542,159,182,6,5478
52573,AC,1108847,3322103,433294133,160,183,-6,5444
52763,AC,1108951,3323185,1869701850,160,183,6,5444
52943,AC,1109141,3325081,204936301,160,183,6,5444
53123,AC,1125456,3330055,459046498,159,182,6,5478
53066062, CPx100H_D, 583, 500
53313,AC,1121354,3322342,-654398094,160,183,-6,5444
53493,AC,1147973,3322745,-1856082483,160,183,-6,5444
53673,AC,1153636,3324298,1783759399,160,183,6,5444
53863,AC,1156253,3330117,365475151,159,182,6,5478
54043,AC,1153034,3321789,1330360163,160,183,-6,5444
54065315, CPx100H_D, 583, 500
54223,AC,1189184,3321853,1108432804,160,183,-5,5444
54413,AC,1198593,3322595,-555449714,160,183,5,5444
54593,AC,1200936,3328689,2059025686,159,182,5,5478
54773,AC,1197222,3320646,1297860823,160,183,-5,5444
54963,AC,1197696,3322164,366110346,160,183,-5,5444
55065315, CPx100H_D, 99, 1000
55143,AC,1201532,3323266,1478258786,160,183,5,5444
55323,AC,1228017,3323585,-587181305,160,183,5,5444
55513,AC,1245957,3329802,-673693728,159,182,5,5478
55693,AC,1242459,3321089,-1951819889,160,183,-5,5444
55873,AC,1242413,3322840,-11143565,160,183,5,5444
56063,AC,1245135,3328306,-1008003887,159,182,5,5478
56065315, CPx100H_D, 572, 500
56243,AC,1258560,3319433,1761198210,160,183,-5,5444
56423,AC,1296254,3319966,-154858007,160,183,-5,5444
56613,AC,1294132,3320896,-1816457685,160,183,5,5444
56793,AC,1296648,3326592,1317077282,159,182,4,5478
56973,AC,1293229,3318529,869395634,160,183,-5,5444
57065315, CPx100H_D, 572, 500
57163,AC,1293533,3319721,-882947090,160,183,5,5444
57343,AC,1298510,3321169,145657192,160,183,5,5444
57523,AC,1338335,3326327,-1646052277,159,182,4,5478
57713,AC,1332579,3317847,2074287186,160,183,-4,5444
57893,AC,1332176,3319296,-1681334197,160,183,4,5444
58083,AC,1332088,3320589,-298489244,160,183,4,5444
58065315, CPx100H_D, 583, 500
58263,AC,1336308,3327460,1719956863,159,182,4,5478
58443,AC,1381410,3317247,529749535,160,183,-4,5444
58633,AC,1384544,3317758,-1222660155,160,183,4,5444
58813,AC,1387304,3323870,-498596846,159,182,4,5478
58993,AC,1383766,3315604,1938510813,160,183,-4,5444
59065315, CPx100H_D, 154, 800
59173,AC,1384406,3316567,1036349006,160,183,4,5444
59363,AC,1384060,3317639,1242254662,160,183,4,5444
59543,AC,1423341,3324327,-466645669,159,182,4,5478
59723,AC,1429441,3315241,-1400734397,160,183,-4,5444
59913,AC,1429032,3317019,-157678980,160,183,4,5444
60093,AC,1432619,3323112,-862629981,159,182,4,5478
60065315, CPx100H_D, 572, 500
60273,AC,1429151,3314338,687862757,160,183,-4,5444
60463,AC,1433276,3315026,-1742775529,160,183,4,5444
60643,AC,1438890,3316295,1496630170,160,183,4,5444
60823,AC,1460901,3323079,-1121197273,159,182,4,5478
61013,AC,1455479,3314493,-1813469699,160,183,4,5444
61065315, CPx100H_D, 572, 500
61193,AC,1478245,3314640,538862657,160,183,4,5443
61373,AC,1506292,3320542,221344285,159,182,3,5478
61563,AC,1501246,3312026,673289312,160,183,-3,5444
61743,AC,1500918,3313363,1610018705,160,183,3,5444
61923,AC,1504194,3319912,1030560830,159,182,3,5478
62113,AC,1509966,3311231,-1921337005,160,183,-3,5444
62065316, CPx100H_D, 583, 500
62293,AC,1543062,3311851,1704791826,160,183,3,5444
62483,AC,1540260,3313174,-1033682307,160,183,3,5444
62663,AC,1544492,3319943,2088610047,159,182,3,5478
62843,AC,1540020,3310827,-1209732859,160,183,-3,5444
63033,AC,1542254,3312525,252296907,160,183,3,5444
63065315, CPx100H_D, 209, 600
63213,AC,1597247,3318008,-1581847927,159,182,3,5478
63393,AC,1593443,3309571,-2019118077,160,183,-3,5444
63583,AC,1591751,3311468,-224847018,160,183,3,5444
63763,AC,1595335,3317965,769510969,159,182,3,5478
63943,AC,1591551,3310069,1180295948,160,183,-3,5444
64065315, CPx100H_D, 572, 500
64133,AC,1591759,3311345,-459899342,160,183,3,5444
64313,AC,1615709,3312354,-954189187,160,183,3,5444
64493,AC,1622624,3319265,-813134619,159,182,3,5478
64683,AC,1617926,3309990,-1667026544,160,183,3,5443
64863,AC,1629142,3311444,-648839957,160,183,3,5444
65043,AC,1642106,3318250,-2133951260,159,182,3,5478
65065315, CPx100H_D, 583, 500
65233,AC,1637676,3309621,-1183564576,160,183,-3,5444
65413,AC,1670357,3309893,-192240935,160,183,3,5444
65593,AC,1687843,3316265,506100280,159,182,3,5478
65783,AC,1683955,3308047,-598355926,160,183,-3,5444
65963,AC,1683220,3309747,-156915566,160,183,3,5444
66065315, CPx100H_D, 572, 500
66143,AC,1687063,3316305,-1957575124,159,182,3,5478
66333,AC,1692203,3307558,21982275,160,183,-3,5443
66513,AC,1703735,3308719,1608568959,160,183,3,5444
66693,AC,1703435,3309920,-1600934354,160,183,3,5444
66873,AC,1722611,3317278,1325379565,159,182,3,5478
67063,AC,1759429,3307050,-1473214853,160,183,3,5444
67065316, CPx100H_D, 253, 500
67243,AC,1757191,3307886,1140406159,160,183,3,5444
67423,AC,1761823,3315017,-784532649,159,182,2,5478
67613,AC,1755777,3306636,-1340782586,160,183,3,5444
67793,AC,1756250,3307690,2050920953,160,183,3,5444
67973,AC,1765377,3314221,897190800,159,182,2,5478
68065315, CPx100H_D, 572, 500
68163,AC,1805344,3304592,-10044267,160,183,-2,5444
68343,AC,1803615,3306288,1710736457,160,183,2,5444
68523,AC,1807437,3313538,1852372021,159,182,2,5478
68713,AC,1802669,3304604,-185756538,160,183,-2,5444
68893,AC,1802437,3305955,1548382066,160,183,2,5444
69073,AC,1818029,3311785,-619429504,159,182,2,5478
69065315, CPx100H_D, 583, 500
69263,AC,1816044,3304310,524709349,160,183,-2,5444
69443,AC,1851224,3306020,-1959578834,160,183,5,5444
69623,AC,1851321,3311776,401393747,159,182,5,5478
69813,AC,1839444,3303729,-1255345546,160,183,-2,5443
69993,AC,1847343,3304952,-1967521021,160,183,2,5444
70065316, CPx100H_D, 583, 500
70183,AC,1858210,3306385,-1999934212,160,183,2,5444
70363,AC,1867746,3313550,48356253,159,182,2,5478
70543,AC,1894179,3304043,619061576,160,183,2,5444
70733,AC,1909555,3304572,1395272080,160,183,2,5444
70913,AC,1914874,3311126,1550014022,159,182,2,5478
71093,AC,1908693,3303394,542934225,160,183,2,5444
71065315, CPx100H_D, 286, 500
71283,AC,1909092,3304631,-9177889,160,183,2,5444
71463,AC,1914621,3311217,926182017,159,182,2,5478
71643,AC,1927940,3301982,1038161422,160,183,-2,5444
71833,AC,1950715,3303090,1796745403,160,183,2,5444
72013,AC,1954452,3310218,-1864294734,159,182,2,5478
72065315, CPx100H_D, 572, 500
72193,AC,1949615,3301072,-1546698318,160,183,-2,5444
72383,AC,1949748,3302470,1711718215,160,183,2,5444
72563,AC,1964425,3308066,1105498772,159,182,2,5478
72743,AC,1992405,3299118,-1224675693,160,183,-2,5443
72933,AC,1990527,3301287,1347090492,160,183,2,5444
73113,AC,1994581,3307484,1433572542,159,182,2,5478
73065319, CPx100H_D, 572, 500
73293,AC,1989299,3299332,1877107462,160,183,-2,5444
73483,AC,1992192,3300980,1884908024,160,183,2,5444
73663,AC,2049707,3305005,-1072630573,159,182,2,5478
73843,AC,2043940,3297849,-673847648,160,183,-2,5444
74033,AC,2043379,3299893,1781159320,160,183,2,5444
74065315, CPx100H_D, 583, 500
74213,AC,2048042,3306951,1767092231,159,182,2,5478
74393,AC,2042540,3299164,1681767964,160,183,-2,5444
74573,AC,2042277,3301520,1317379657,160,183,2,5444
74763,AC,2062759,3307185,-629595475,159,182,2,5478
74943,AC,2063650,3298058,557639407,160,183,-2,5444
75123,AC,2064312,3299598,1709349204,160,183,2,5444
75066070, CPx100H_D, 330, 500
75313,AC,2109173,3305024,-1895813861,159,182,2,5478
75493,AC,2117581,3297057,909496277,160,183,-2,5444
75673,AC,2117885,3298588,894750333,160,183,2,5444
75863,AC,2122500,3305243,344414314,159,182,2,5478
76043,AC,2117487,3296908,326977924,160,183,-2,5444
76065315, CPx100H_D, 572, 500
76223,AC,2118159,3298376,1290954104,160,183,2,5443
76413,AC,2138420,3303796,-1616051599,159,182,2,5478
76593,AC,2144336,3296397,2086835420,160,183,-2,5444
76773,AC,2145520,3297581,1884601,160,183,1,5444
76963,AC,2154363,3303296,-1242840521,159,182,1,5478
77065315, CPx100H_D, 572, 500
77143,AC,2156889,3295695,-876480594,160,183,-1,5444
77323,AC,2181089,3297266,1093086635,160,183,1,5444
77513,AC,2245662,3296274,1459280386,160,183,1,5444
77693,AC,2346011,3301336,-1916312221,159,182,1,5478
77873,AC,2336871,3292876,-342458239,160,183,1,5444
78063,AC,2337102,3293928,-1412768398,160,183,1,5444
78065315, CPx100H_D, 572, 500
78243,AC,2343073,3301516,1862133720,159,182,1,5478
78423,AC,2335769,3292426,-707450712,160,183,1,5443
78613,AC,2337036,3292648,-373039879,160,183,1,5444
78793,AC,2343179,3300410,-333523946,159,182,1,5478
78973,AC,2336419,3291973,429941641,160,183,1,5444
79065315, CPx100H_D, 374, 500
79163,AC,2335951,3293711,-1446435679,160,183,1,5444
79343,AC,2342463,3301349,-577734751,159,182,1,5478
79523,AC,2336048,3292192,-332390615,160,183,1,5444
79713,AC,2336661,3293186,-325007893,160,183,1,5444
79893,AC,2342476,3300637,-2126483215,159,182,1,5478
80073,AC,2336592,3291876,772375971,160,183,1,5444
80065315, CPx100H_D, 572, 500
80263,AC,2336361,3293473,-567374829,160,183,1,5444
80443,AC,2343267,3299540,-2034796390,159,182,1,5478
80623,AC,2336435,3291476,-710111936,160,183,1,5444
80813,AC,2336103,3293360,-1684784210,160,183,1,5444
80993,AC,2342883,3300399,-1274242032,159,182,1,5478
81065315, CPx100H_D, 572, 500
81173,AC,2336439,3291190,-1306661798,160,183,-1,5443
81363,AC,2336211,3293218,-1690369520,160,183,1,5443
81543,AC,2342383,3299938,273418603,159,182,1,5478
81723,AC,2335968,3291046,1133741906,160,183,-1,5444
81913,AC,2336138,3292978,1790169775,160,183,1,5444
82093,AC,2342434,3299187,-1374780948,159,182,1,5478
82065316, CPx100H_D, 572, 500
82273,AC,2336536,3290811,-1873727701,160,183,-1,5444
82463,AC,2336684,3292794,-1074621779,160,183,1,5444
82643,AC,2336250,3294278,925315377,160,183,1,5444
82823,AC,2343129,3301430,1925271963,159,182,1,5477
83013,AC,2336349,3292404,1185929149,160,183,1,5444
83065315, CPx100H_D, 418, 500
83193,AC,2336713,3293537,680504273,160,183,1,5444
83373,AC,2342428,3301501,-265785078,159,182,1,5478
83563,AC,2335683,3292812,11208299,160,183,1,5444
83743,AC,2335838,3294067,-950401754,160,183,1,5444
83923,AC,2342946,3300467,-921756509,159,182,1,5478
84113,AC,2336538,3292081,1111917611,160,183,-1,5444
