148, -233.782, -9.675, 0.000
149, -272.142, -11.321, 0.000
150, -305.549, -12.619, 0.000
151, -322.432, -13.435, 0.000
152, -335.668, -13.922, 0.000
153, -339.567, -14.076, 0.000
154, -328.985, -13.563, 0.000
155, -292.416, -12.155, 0.000
156, -248.535, -10.323, 0.000
157, -201.390, -8.346, 0.000
158, -147.325, -6.114, 0.000
159, -88.830, -3.665, 0.000
160, -22.895, -0.908, 0.000
0, 52.304, 2.131, 0.000
1, 120.279, 4.945, 0.000
2, 178.446, 7.391, 0.000
3, 228.792, 9.481, 0.000
4, 268.180, 11.150, 0.000
5, 302.800, 12.507, 0.000
6, 320.941, 13.320, 0.000
7, 334.713, 13.834, 0.000
8, 339.538, 14.054, 0.000
9, 331.305, 13.668, 0.000
10, 297.178, 12.344, 0.000
11, 253.266, 10.529, 0.000
12, 207.166, 8.593, 0.000
13, 154.119, 6.423, 0.000
14, 96.164, 4.000, 0.000
15, 31.237, 1.296, 0.000
16, -44.772, -1.748, 0.000
17, -113.385, -4.590, 0.000
18, -171.965, -7.080, 0.000
19, -223.514, -9.195, 0.000
20, -263.764, -10.910, 0.000
21, -299.073, -12.305, 0.000
22, -319.117, -13.243, 0.000
23, -333.279, -13.770, 0.000
24, -339.328, -14.055, 0.000
25, -333.697, -13.753, 0.000
26, -302.355, -12.532, 0.000
27, -258.116, -10.753, 0.000
28, -212.694, -8.835, 0.000
29, -160.089, -6.681, 0.000
30, -102.579, -4.282, 0.000
31, -39.988, -1.638, 0.000
32, 35.509, 1.376, 0.000
33, 105.286, 4.269, 0.000
34, 165.270, 6.830, 0.000
35, 218.062, 9.010, 0.000
36, 259.285, 10.760, 0.000
37, 294.928, 12.238, 0.000
38, 317.182, 13.187, 0.000
39, 331.681, 13.758, 0.000
40, 339.009, 14.072, 0.000
41, 335.440, 13.916, 0.000
42, 306.726, 12.746, 0.000
43, 263.133, 10.954, 0.000
44, 218.041, 9.068, 0.000
45, 167.100, 6.960, 0.000
46, 109.994, 4.582, 0.000
47, 47.615, 1.990, 0.000
48, -27.401, -1.084, 0.000
49, -97.738, -4.008, 0.000
50, -159.245, -6.570, 0.000
51, -212.431, -8.788, 0.000
52, -254.951, -10.564, 0.000
53, -291.385, -12.062, 0.000
54, -315.072, -13.110, 0.000
55, -329.818, -13.679, 0.000
56, -338.665, -14.059, 0.000
57, -337.221, -13.982, 0.000
58, -311.112, -12.929, 0.000
59, -268.242, -11.174, 0.000
60, -223.241, -9.301, 0.000
61, -173.112, -7.213, 0.000
62, -116.268, -4.844, 0.000
63, -55.266, -2.316, 0.000
64, 18.093, 0.694, 0.000
65, 89.575, 3.672, 0.000
66, 152.318, 6.285, 0.000
67, 206.461, 8.547, 0.000
68, 250.496, 10.383, 0.000
69, 287.387, 11.936, 0.000
70, 313.490, 12.995, 0.000
71, 328.177, 13.642, 0.000
72, 338.219, 14.022, 0.000
73, 338.549, 14.008, 0.000
74, 314.794, 13.038, 0.000
75, 273.565, 11.355, 0.000
76, 228.784, 9.496, 0.000
77, 179.424, 7.440, 0.000
78, 123.253, 5.122, 0.000
79, 63.029, 2.595, 0.000
80, -9.729, -0.403, 0.000
81, -82.189, -3.377, 0.000
82, -145.644, -6.018, 0.000
83, -200.660, -8.318, 0.000
84, -245.949, -10.183, 0.000
85, -283.119, -11.749, 0.000
86, -311.310, -12.899, 0.000
87, -326.554, -13.560, 0.000
88, -337.813, -13.995, 0.000
89, -339.362, -14.046, 0.000
90, -318.860, -13.197, 0.000
91, -278.948, -11.568, 0.000
92, -234.287, -9.729, 0.000
93, -185.345, -7.694, 0.000
94, -129.430, -5.380, 0.000
95, -70.734, -2.901, 0.000
96, 0.328, 0.027, 0.000
97, 73.502, 3.046, 0.000
98, 138.427, 5.660, 0.000
99, 194.473, 7.996, 0.000
100, 241.296, 9.956, 0.000
101, 279.130, 11.558, 0.000
102, 309.271, 12.754, 0.000
103, 324.798, 13.497, 0.000
104, 337.168, 13.938, 0.000
105, 339.539, 14.028, 0.000
106, 322.675, 13.323, 0.000
107, 284.385, 11.802, 0.000
108, 239.891, 9.964, 0.000
109, 191.507, 7.958, 0.000
110, 136.660, 5.707, 0.000
111, 78.177, 3.229, 0.000
112, 8.459, 0.361, 0.000
113, -66.019, -2.641, 0.000
114, -131.696, -5.373, 0.000
115, -188.392, -7.757, 0.000
116, -236.690, -9.739, 0.000
117, -274.927, -11.371, 0.000
118, -306.859, -12.632, 0.000
119, -323.130, -13.416, 0.000
120, -336.331, -13.893, 0.000
121, -339.608, -14.050, 0.000
122, -326.699, -13.449, 0.000
123, -289.498, -12.002, 0.000
124, -244.705, -10.189, 0.000
125, -197.256, -8.207, 0.000
126, -143.148, -5.965, 0.000
127, -84.741, -3.525, 0.000
128, -17.484, -0.725, 0.000
129, 57.091, 2.280, 0.000
130, 124.133, 5.066, 0.000
131, 181.889, 7.485, 0.000
132, 231.698, 9.534, 0.000
133, 270.624, 11.208, 0.000
134, 303.953, 12.527, 0.000
135, 321.665, 13.360, 0.000
136, 335.208, 13.858, 0.000
137, 339.492, 14.048, 0.000
138, 329.542, 13.587, 0.000
139, 294.306, 12.216, 0.000
140, 250.269, 10.398, 0.000
141, 203.717, 8.447, 0.000
142, 149.930, 6.259, 0.000
143, 91.771, 3.822, 0.000
144, 26.427, 1.076, 0.000
145, -49.383, -1.958, 0.000
146, -117.439, -4.774, 0.000
147, -175.619, -7.237, 0.000
148, -226.439, -9.320, 0.000
149, -266.079, -11.016, 0.000
150, -300.500, -12.382, 0.000
151, -320.080, -13.282, 0.000
152, -334.043, -13.799, 0.000
153, -339.393, -14.054, 0.000
154, -332.315, -13.683, 0.000
155, -299.253, -12.411, 0.000
156, -255.168, -10.623, 0.000
157, -209.108, -8.691, 0.000
158, -156.337, -6.512, 0.000
159, -98.488, -4.103, 0.000
160, -35.011, -1.423, 0.000
0, 40.446, 1.584, 0.000
1, 109.322, 4.452, 0.000
2, 169.037, 6.975, 0.000
3, 221.193, 9.129, 0.000
4, 262.072, 10.862, 0.000
5, 297.531, 12.253, 0.000
6, 318.339, 13.200, 0.000
7, 332.548, 13.754, 0.000
8, 339.126, 14.054, 0.000
9, 334.202, 13.779, 0.000
10, 303.824, 12.580, 0.000
11, 260.149, 10.825, 0.000
12, 214.859, 8.910, 0.000
13, 163.299, 6.778, 0.000
14, 106.058, 4.396, 0.000
15, 42.941, 1.745, 0.000
16, -32.491, -1.273, 0.000
17, -102.310, -4.180, 0.000
18, -162.701, -6.713, 0.000
19, -215.773, -8.881, 0.000
20, -257.413, -10.664, 0.000
21, -293.669, -12.100, 0.000
22, -316.660, -13.115, 0.000
23, -331.064, -13.701, 0.000
24, -338.919, -14.052, 0.000
25, -336.219, -13.851, 0.000
26, -308.808, -12.765, 0.000
27, -265.459, -11.051, 0.000
28, -220.198, -9.145, 0.000
29, -169.365, -7.028, 0.000
30, -112.423, -4.673, 0.000
31, -50.831, -2.081, 0.000
32, 23.141, 0.896, 0.000
33, 94.081, 3.835, 0.000
34, 155.929, 6.475, 0.000
35, 209.859, 8.696, 0.000
36, 253.252, 10.506, 0.000
37, 289.854, 12.009, 0.000
38, 315.734, 13.063, 0.000
39, 329.303, 13.661, 0.000
40, 338.556, 14.051, 0.000
41, 337.853, 13.999, 0.000
42, 312.434, 12.965, 0.000
43, 270.586, 11.243, 0.000
44, 225.776, 9.371, 0.000
45, 175.974, 7.299, 0.000
46, 119.500, 4.955, 0.000
47, 58.434, 2.419, 0.000
48, -14.740, -0.625, 0.000
49, -86.572, -3.587, 0.000
50, -149.766, -6.199, 0.000
51, -204.214, -8.458, 0.000
52, -248.683, -10.320, 0.000
53, -285.823, -11.839, 0.000
54, -313.989, -12.974, 0.000
55, -327.438, -13.596, 0.000
56, -337.975, -14.038, 0.000
57, -338.955, -14.042, 0.000
58, -316.664, -13.139, 0.000
59, -275.945, -11.465, 0.000
60, -231.097, -9.598, 0.000
61, -181.940, -7.547, 0.000
62, -125.457, -5.217, 0.000
63, -66.165, -2.746, 0.000
64, 5.685, 0.211, 0.000
65, 78.490, 3.228, 0.000
66, 142.579, 5.895, 0.000
67, 197.947, 8.203, 0.000
68, 244.336, 10.101, 0.000
69, 281.871, 11.683, 0.000
70, 311.215, 12.842, 0.000
71, 325.800, 13.531, 0.000
72, 337.516, 13.980, 0.000
73, 339.509, 14.062, 0.000
74, 320.207, 13.241, 0.000
75, 280.991, 11.650, 0.000
76, 236.477, 9.815, 0.000
77, 187.961, 7.796, 0.000
78, 132.727, 5.488, 0.000
79, 73.852, 3.038, 0.000
80, 2.955, 0.098, 0.000
81, -70.906, -2.913, 0.000
82, -136.104, -5.611, 0.000
83, -192.351, -7.954, 0.000
84, -239.542, -9.903, 0.000
85, -277.356, -11.503, 0.000
86, -308.818, -12.736, 0.000
87, -324.249, -13.464, 0.000
88, -336.807, -13.956, 0.000
89, -339.636, -14.087, 0.000
90, -324.310, -13.388, 0.000
91, -286.334, -11.865, 0.000
92, -241.766, -10.043, 0.000
93, -193.688, -8.041, 0.000
94, -138.850, -5.763, 0.000
95, -80.528, -3.344, 0.000
96, -12.047, -0.478, 0.000
97, 62.353, 2.546, 0.000
98, 128.694, 5.300, 0.000
99, 185.898, 7.656, 0.000
100, 234.578, 9.657, 0.000
101, 273.369, 11.313, 0.000
102, 305.747, 12.580, 0.000
103, 322.479, 13.384, 0.000
104, 335.798, 13.880, 0.000
105, 339.572, 14.058, 0.000
114, -121.560, -4.971, 0.000
115, -179.540, -7.404, 0.000
116, -229.724, -9.449, 0.000
117, -268.888, -11.131, 0.000
118, -302.797, -12.456, 0.000
119, -321.188, -13.307, 0.000
120, -334.624, -13.842, 0.000
121, -339.407, -14.071, 0.000
122, -330.727, -13.593, 0.000
123, -296.214, -12.265, 0.000
124, -252.021, -10.490, 0.000
125, -205.199, -8.531, 0.000
126, -152.200, -6.327, 0.000
127, -93.998, -3.936, 0.000
128, -29.758, -1.195, 0.000
129, 45.699, 1.814, 0.000
130, 114.217, 4.650, 0.000
131, 172.950, 7.134, 0.000
132, 224.461, 9.232, 0.000
133, 264.582, 10.954, 0.000
134, 299.424, 12.326, 0.000
135, 319.372, 13.241, 0.000
136, 333.299, 13.783, 0.000
137, 339.248, 14.055, 0.000
138, 333.042, 13.710, 0.000
139, 301.020, 12.464, 0.000
140, 257.237, 10.699, 0.000
141, 211.171, 8.771, 0.000
142, 158.727, 6.620, 0.000
143, 101.467, 4.222, 0.000
144, 38.101, 1.534, 0.000
145, -37.778, -1.483, 0.000
146, -107.073, -4.358, 0.000
147, -166.670, -6.868, 0.000
148, -219.174, -9.008, 0.000
149, -260.387, -10.769, 0.000
150, -295.914, -12.182, 0.000
151, -317.705, -13.159, 0.000
152, -331.870, -13.733, 0.000
153, -338.998, -14.057, 0.000
154, -335.224, -13.793, 0.000
155, -305.951, -12.653, 0.000
156, -262.141, -10.922, 0.000
157, -216.903, -9.003, 0.000
158, -165.208, -6.867, 0.000
159, -107.996, -4.503, 0.000
160, -45.925, -1.881, 0.000
0, 28.659, 1.101, 0.000
1, 98.706, 4.018, 0.000
2, 160.014, 6.636, 0.000
3, 213.541, 8.830, 0.000
4, 256.015, 10.618, 0.000
5, 292.414, 12.088, 0.000
6, 315.985, 13.012, 0.000
7, 330.210, 13.683, 0.000
8, 338.712, 14.046, 0.000
9, 336.874, 13.857, 0.000
10, 310.167, 12.803, 0.000
11, 267.397, 11.107, 0.000
12, 222.614, 9.208, 0.000
13, 172.308, 7.108, 0.000
14, 115.186, 4.768, 0.000
15, 53.665, 2.170, 0.000
16, -20.197, -0.812, 0.000
17, -91.420, -3.775, 0.000
18, -153.874, -6.369, 0.000
19, -207.876, -8.590, 0.000
20, -251.533, -10.431, 0.000
21, -288.490, -11.921, 0.000
22, -314.231, -13.024, 0.000
23, -328.705, -13.629, 0.000
24, -338.338, -14.028, 0.000
25, -338.421, -13.914, 0.000
26, -314.497, -12.990, 0.000
27, -272.505, -11.330, 0.000
28, -227.626, -9.434, 0.000
29, -177.836, -7.352, 0.000
30, -121.417, -5.026, 0.000
31, -61.145, -2.469, 0.000
32, 11.169, 0.445, 0.000
33, 83.447, 3.432, 0.000
34, 146.669, 6.095, 0.000
35, 201.750, 8.367, 0.000
36, 247.163, 10.266, 0.000
37, 284.478, 11.802, 0.000
38, 312.716, 12.974, 0.000
39, 326.846, 13.571, 0.000
40, 337.848, 14.027, 0.000
41, 339.270, 14.044, 0.000
42, 317.843, 13.156, 0.000
43, 277.702, 11.536, 0.000
44, 233.152, 9.671, 0.000
45, 183.913, 7.635, 0.000
46, 128.564, 5.330, 0.000
47, 69.137, 2.847, 0.000
48, -2.601, -0.107, 0.000
49, -75.703, -3.147, 0.000
50, -140.170, -5.827, 0.000
51, -196.035, -8.139, 0.000
52, -242.271, -10.070, 0.000
53, -280.088, -11.620, 0.000
54, -310.238, -12.877, 0.000
55, -325.232, -13.509, 0.000
56, -337.250, -14.000, 0.000
57, -339.558, -14.062, 0.000
58, -322.074, -13.353, 0.000
59, -283.219, -11.755, 0.000
60, -238.449, -9.893, 0.000
61, -189.959, -7.875, 0.000
62, -134.645, -5.587, 0.000
63, -76.309, -3.133, 0.000
64, -6.634, -0.271, 0.000
65, 67.401, 2.799, 0.000
66, 133.094, 5.526, 0.000
67, 189.538, 7.833, 0.000
68, 237.429, 9.823, 0.000
69, 275.883, 11.444, 0.000
70, 307.709, 12.721, 0.000
71, 323.595, 13.431, 0.000
72, 336.330, 13.939, 0.000
73, 339.537, 14.090, 0.000
74, 325.648, 13.438, 0.000
75, 288.160, 11.950, 0.000
76, 243.769, 10.138, 0.000
77, 195.965, 8.152, 0.000
78, 141.760, 5.905, 0.000
79, 83.541, 3.481, 0.000
80, 15.363, 0.621, 0.000
81, -59.548, -2.425, 0.000
82, -125.905, -5.194, 0.000
83, -183.384, -7.593, 0.000
84, -232.687, -9.617, 0.000
85, -271.418, -11.254, 0.000
86, -304.830, -12.608, 0.000
87, -322.033, -13.362, 0.000
88, -335.301, -13.903, 0.000
89, -339.483, -14.089, 0.000
90, -329.356, -13.581, 0.000
91, -293.385, -12.164, 0.000
92, -248.956, -10.359, 0.000
93, -202.114, -8.384, 0.000
94, -148.153, -6.154, 0.000
95, -89.952, -3.756, 0.000
96, -24.443, -0.983, 0.000
97, 50.718, 2.065, 0.000
98, 118.307, 4.877, 0.000
99, 176.993, 7.292, 0.000
100, 227.415, 9.373, 0.000
101, 267.342, 11.080, 0.000
102, 301.752, 12.436, 0.000
103, 320.338, 13.290, 0.000
104, 334.131, 13.824, 0.000
105, 339.376, 14.070, 0.000
106, 331.800, 13.619, 0.000
107, 298.243, 12.330, 0.000
108, 254.086, 10.570, 0.000
109, 207.816, 8.622, 0.000
110, 154.830, 6.441, 0.000
111, 97.350, 4.057, 0.000
112, 33.010, 1.315, 0.000
113, -42.929, -1.703, 0.000
114, -111.525, -4.562, 0.000
115, -170.554, -7.047, 0.000
116, -222.468, -9.159, 0.000
117, -262.832, -10.887, 0.000
118, -298.222, -12.300, 0.000
119, -318.942, -13.211, 0.000
120, -332.800, -13.780, 0.000
121, -339.159, -14.062, 0.000
122, -334.244, -13.730, 0.000
123, -303.308, -12.532, 0.000
124, -259.069, -10.792, 0.000
125, -212.984, -8.854, 0.000
126, -161.082, -6.690, 0.000
127, -103.688, -4.327, 0.000
128, -41.409, -1.648, 0.000
129, 33.726, 1.343, 0.000
130, 103.465, 4.233, 0.000
131, 164.054, 6.772, 0.000
132, 217.040, 8.934, 0.000
133, 258.472, 10.725, 0.000
134, 294.555, 12.158, 0.000
135, 317.011, 13.153, 0.000
136, 331.261, 13.714, 0.000
137, 338.954, 14.052, 0.000
138, 335.896, 13.808, 0.000
139, 307.713, 12.701, 0.000
140, 264.287, 10.991, 0.000
141, 218.951, 9.082, 0.000
142, 167.959, 6.959, 0.000
143, 111.105, 4.610, 0.000
144, 49.092, 1.980, 0.000
145, -25.715, -1.010, 0.000
146, -96.444, -3.945, 0.000
147, -157.900, -6.515, 0.000
148, -211.408, -8.713, 0.000
149, -254.257, -10.532, 0.000
150, -290.795, -12.005, 0.000
151, -315.264, -13.066, 0.000
152, -329.772, -13.663, 0.000
153, -338.683, -14.035, 0.000
154, -337.953, -13.875, 0.000
155, -312.066, -12.892, 0.000
156, -269.451, -11.210, 0.000
157, -224.283, -9.305, 0.000
158, -174.209, -7.205, 0.000
159, -117.328, -4.874, 0.000
160, -56.381, -2.296, 0.000
0, 16.738, 0.639, 0.000
1, 88.089, 3.605, 0.000
2, 151.032, 6.271, 0.000
3, 205.475, 8.514, 0.000
4, 249.940, 10.385, 0.000
5, 286.931, 11.893, 0.000
6, 313.821, 12.994, 0.000
7, 327.962, 13.612, 0.000
8, 338.301, 14.014, 0.000
9, 338.866, 13.919, 0.000
10, 315.611, 13.027, 0.000
11, 274.628, 11.378, 0.000
12, 229.846, 9.489, 0.000
13, 180.521, 7.419, 0.000
14, 124.417, 5.114, 0.000
15, 64.324, 2.564, 0.000
16, -8.109, -0.363, 0.000
17, -80.767, -3.360, 0.000
18, -144.752, -5.997, 0.000
19, -199.669, -8.275, 0.000
20, -245.262, -10.185, 0.000
21, -282.835, -11.720, 0.000
22, -311.748, -12.892, 0.000
23, -326.310, -13.555, 0.000
24, -337.778, -13.985, 0.000
25, -339.625, -13.967, 0.000
26, -319.678, -13.199, 0.000
27, -279.978, -11.596, 0.000
28, -235.144, -9.718, 0.000
29, -186.065, -7.644, 0.000
30, -130.563, -5.381, 0.000
31, -71.732, -2.862, 0.000
32, -0.944, -0.013, 0.000
33, 72.282, 3.008, 0.000
34, 137.303, 5.696, 0.000
35, 193.596, 8.028, 0.000
36, 240.761, 9.987, 0.000
37, 278.564, 11.583, 0.000
45, 192.495, 7.963, 0.000
46, 137.964, 5.699, 0.000
47, 78.972, 3.248, 0.000
48, 9.557, 0.395, 0.000
49, -64.787, -2.688, 0.000
50, -130.812, -5.415, 0.000
51, -187.768, -7.780, 0.000
52, -235.910, -9.793, 0.000
53, -274.353, -11.384, 0.000
54, -306.564, -12.719, 0.000
55, -322.899, -13.421, 0.000
56, -336.066, -13.942, 0.000
57, -339.729, -14.070, 0.000
58, -327.372, -13.566, 0.000
59, -290.363, -12.042, 0.000
60, -245.597, -10.189, 0.000
61, -197.824, -8.220, 0.000
62, -143.776, -5.966, 0.000
63, -85.580, -3.525, 0.000
64, -18.415, -0.773, 0.000
65, 56.151, 2.329, 0.000
66, 123.229, 5.107, 0.000
67, 181.116, 7.507, 0.000
68, 230.908, 9.552, 0.000
69, 270.166, 11.210, 0.000
70, 303.525, 12.575, 0.000
71, 321.416, 13.339, 0.000
72, 335.030, 13.889, 0.000
73, 339.606, 14.084, 0.000
74, 330.273, 13.618, 0.000
75, 294.897, 12.214, 0.000
76, 250.978, 10.416, 0.000
77, 203.868, 8.452, 0.000
78, 150.463, 6.243, 0.000
79, 92.659, 3.847, 0.000
80, 27.301, 1.080, 0.000
81, -48.083, -2.012, 0.000
82, -116.320, -4.799, 0.000
83, -174.901, -7.244, 0.000
84, -225.789, -9.372, 0.000
85, -265.584, -11.022, 0.000
86, -300.198, -12.444, 0.000
87, -319.753, -13.266, 0.000
88, -333.793, -13.843, 0.000
89, -339.472, -14.075, 0.000
90, -332.767, -13.748, 0.000
91, -300.316, -12.422, 0.000
92, -256.028, -10.632, 0.000
93, -209.553, -8.703, 0.000
94, -157.260, -6.504, 0.000
95, -99.441, -4.114, 0.000
96, -36.185, -1.441, 0.000
97, 39.389, 1.617, 0.000
98, 108.650, 4.474, 0.000
99, 168.208, 6.968, 0.000
100, 220.420, 9.091, 0.000
101, 261.515, 10.843, 0.000
102, 297.116, 12.271, 0.000
103, 318.224, 13.187, 0.000
104, 332.277, 13.770, 0.000
105, 339.255, 14.053, 0.000
106, 334.967, 13.752, 0.000
107, 304.912, 12.575, 0.000
108, 261.035, 10.839, 0.000
109, 215.349, 8.909, 0.000
110, 163.898, 6.761, 0.000
111, 106.727, 4.407, 0.000
112, 44.024, 1.736, 0.000
113, -31.371, -1.266, 0.000
114, -101.128, -4.160, 0.000
115, -161.865, -6.695, 0.000
116, -215.190, -8.874, 0.000
117, -257.027, -10.652, 0.000
118, -293.363, -12.125, 0.000
119, -316.661, -13.101, 0.000
120, -330.749, -13.715, 0.000
121, -338.921, -14.035, 0.000
122, -336.692, -13.844, 0.000
123, -309.665, -12.763, 0.000
124, -266.162, -11.056, 0.000
125, -220.606, -9.150, 0.000
126, -170.091, -7.024, 0.000
127, -113.125, -4.675, 0.000
128, -51.915, -2.067, 0.000
129, 22.078, 0.900, 0.000
130, 93.107, 3.828, 0.000
131, 155.279, 6.442, 0.000
132, 209.504, 8.647, 0.000
133, 252.828, 10.484, 0.000
134, 289.557, 11.974, 0.000
135, 314.774, 13.039, 0.000
136, 329.329, 13.649, 0.000
137, 338.578, 14.023, 0.000
138, 338.189, 13.880, 0.000
139, 313.284, 12.922, 0.000
140, 271.399, 11.254, 0.000
141, 226.394, 9.355, 0.000
142, 176.726, 7.262, 0.000
143, 120.035, 4.946, 0.000
144, 59.210, 2.367, 0.000
145, -13.840, -0.573, 0.000
146, -85.799, -3.546, 0.000
147, -149.005, -6.158, 0.000
148, -203.666, -8.414, 0.000
149, -248.220, -10.294, 0.000
150, -285.385, -11.816, 0.000
151, -313.035, -12.941, 0.000
152, -327.710, -13.592, 0.000
153, -338.063, -13.996, 0.000
154, -339.135, -13.939, 0.000
155, -317.272, -13.101, 0.000
156, -276.588, -11.468, 0.000
157, -231.765, -9.583, 0.000
158, -182.219, -7.523, 0.000
159, -126.434, -5.213, 0.000
160, -66.880, -2.678, 0.000
0, 4.596, 0.198, 0.000
1, 77.433, 3.198, 0.000
2, 141.852, 5.893, 0.000
3, 197.397, 8.186, 0.000
4, 243.604, 10.113, 0.000
5, 281.191, 11.437, 0.000
6, 310.794, 12.839, 0.000
7, 325.786, 13.526, 0.000
8, 337.424, 13.974, 0.000
9, 339.506, 13.983, 0.000
10, 320.759, 13.255, 0.000
11, 281.746, 11.675, 0.000
12, 237.310, 9.810, 0.000
13, 188.564, 7.772, 0.000
14, 133.315, 5.497, 0.000
15, 74.864, 2.999, 0.000
16, 4.179, 0.137, 0.000
17, -69.859, -2.887, 0.000
18, -135.140, -5.595, 0.000
19, -191.469, -7.927, 0.000
20, -238.758, -9.895, 0.000
21, -276.705, -11.480, 0.000
22, -308.094, -12.722, 0.000
23, -324.088, -13.463, 0.000
24, -336.525, -13.940, 0.000
25, -339.489, -14.012, 0.000
26, -324.677, -13.398, 0.000
27, -287.021, -11.896, 0.000
28, -242.437, -10.029, 0.000
29, -194.432, -8.024, 0.000
30, -139.786, -5.776, 0.000
31, -81.409, -3.304, 0.000
32, -13.029, -0.517, 0.000
