V, -5614678, 517
V, -5590522, 517
V, -5113792, 517
V, -4401997, 517
V, -3628006, 517
V, -2775826, 517
V, -1864344, 517
V, -855898, 517
V, 377582, 517
V, 1554849, 517
V, 2580211, 518
V, 3488259, 517
V, 4191161, 517
V, 4788269, 517
V, 5234350, 517
V, 5477186, 517
V, 5609291, 517
V, 5613931, 517
V, 5189213, 517
V, 4495042, 517
V, 3730773, 518
V, 2894863, 517
V, 1985515, 517
V, 986770, 517
V, -232364, 517
V, -1422325, 517
V, -2457509, 517
V, -3387150, 517
V, -4111373, 517
V, -4717825, 518
V, -5198524, 517
V, -5451787, 517
V, -5600220, 517
V, -5631627, 517
V, -5264269, 517
V, -4580402, 517
V, -3822988, 517
V, -2999042, 517
V, -2093195, 517
V, -1123658, 517
V, 72924, 518
V, 1281532, 517
V, 2339476, 517
V, 3289439, 517
V, 4033782, 517
V, 4647509, 517
V, 5156937, 517
V, 5428995, 517
V, 5594096, 517
V, 5636124, 517
V, 5331649, 518
V, 4661731, 517
V, 3918781, 517
V, 3114909, 517
V, 2203734, 517
V, 1249938, 517
V, 71035, 517
V, -1149139, 517
V, -2223807, 517
V, -3180050, 517
V, -3952170, 518
V, -4576147, 517
V, -5110974, 517
V, -5397959, 517
V, -5575716, 517
V, -5636115, 517
V, -5403201, 517
V, -4749867, 517
V, -4007022, 517
V, -3213208, 517
V, -2303558, 518
V, -1376440, 517
V, -230825, 517
V, 998375, 517
V, 2096329, 517
V, 3068490, 517
V, 3870116, 517
V, 4501803, 517
V, 5050112, 517
V, 5371234, 518
V, 5567871, 517
V, 5633430, 517
V, 5460114, 517
V, 4839191, 517
V, 4103674, 517
V, 3318970, 517
V, 2420889, 517
V, 1499683, 517
V, 386750, 518
V, -861420, 517
V, -1972397, 517
V, -2951481, 517
V, -3781219, 517
V, -4427927, 517
V, -4997271, 517
V, -5340687, 517
V, -5538119, 517
V, -5629199, 517
V, -5514827, 517
V, -4926612, 518
V, -4188588, 517
V, -3415911, 517
V, -2529467, 517
V, -1610707, 517
V, -539910, 517
V, 701034, 517
V, 1843690, 517
V, 2838305, 517
V, 3695073, 517
V, 4354675, 518
V, 4932294, 517
V, 5315131, 517
V, 5522278, 517
V, 5623876, 517
V, 5552131, 517
V, 5012958, 517
V, 4285514, 517
V, 3516054, 517
V, 2648410, 518
V, 1730794, 517
V, 685198, 517
V, -564431, 517
V, -1718623, 517
V, -2724892, 517
V, -3599899, 517
V, -4278984, 517
V, -4869198, 517
V, -5280761, 517
V, -5501903, 518
V, -5617542, 517
V, -5585919, 517
V, -5097734, 517
V, -4368141, 517
V, -3611556, 517
V, -2752698, 517
V, -1842906, 517
V, -827671, 517
V, 406874, 517
V, 1580393, 518
V, 2595872, 517
V, 3506373, 517
V, 4204733, 517
V, 4799338, 517
V, 5241270, 517
V, 5474313, 517
V, 5610482, 517
V, 5612587, 517
V, 5175937, 517
V, 4464451, 518
V, 3711076, 517
V, 2874173, 517
V, 1964962, 517
V, 964767, 517
V, -259180, 517
V, -1445776, 517
V, -2479309, 517
V, -3407250, 517
V, -4124569, 517
V, -4728814, 518
V, -5205862, 517
V, -5443911, 517
V, -5600920, 517
V, -5630190, 517
V, -5252037, 517
V, -4550384, 517
V, -3804056, 517
V, -2977919, 517
V, -2069917, 517
V, -1100200, 518
V, 97280, 517
V, 1299805, 517
V, 2360188, 517
V, 3306859, 517
V, 4049672, 517
V, 4658751, 517
V, 5163516, 517
V, 5429226, 517
V, 5591386, 517
V, 5635120, 518
V, 5320206, 517
V, 4644275, 517
V, 3900977, 517
V, 3095333, 517
V, 2181737, 517
V, 1227258, 517
V, 48638, 517
V, -1169427, 517
V, -2240685, 517
V, -3195017, 518
V, -3967935, 517
V, -4585055, 517
V, -5119181, 517
V, -5392387, 517
V, -5575114, 517
V, -5635860, 517
V, -5393186, 517
V, -4735579, 517
V, -3991243, 517
V, -3196021, 518
V, -2285014, 517
V, -1354607, 517
V, -205917, 517
V, 1016359, 517
V, 2116221, 517
V, 3083201, 517
V, 3885388, 517
V, 4516036, 517
V, 5062310, 517
V, 5374608, 518
V, 5562460, 517
V, 5632544, 517
V, 5454123, 517
V, 4824785, 517
V, 4091876, 517
V, 3303388, 517
V, 2399217, 517
V, 1478088, 517
V, 358209, 518
V, -877829, 517
V, -1994365, 517
V, -2970197, 517
V, -3799280, 517
V, -4442669, 517
V, -5007103, 517
V, -5345897, 517
V, -5543449, 517
V, -5629464, 517
V, -5510508, 518
V, -4912241, 519
V, -4173303, 515
V, -3397628, 517
V, -2509675, 517
V, -1594063, 517
V, -514351, 517
V, 728825, 517
V, 1865490, 517
V, 2857626, 517
V, 3710315, 518
V, 4369442, 517
V, 4944197, 517
V, 5321523, 517
V, 5530556, 517
V, 5626116, 517
V, 5545815, 517
V, 4997904, 517
V, 4272238, 517
V, 3497796, 517
V, 2629381, 518
V, 1708324, 517
V, 657518, 517
V, -593752, 517
V, -1742122, 517
V, -2743217, 517
V, -3619918, 517
V, -4293946, 517
V, -4883117, 517
V, -5289118, 518
V, -5512859, 517
V, -5620396, 517
V, -5579829, 517
V, -5085867, 517
V, -4353533, 517
V, -3592348, 517
V, -2734518, 517
V, -1819770, 517
V, -803890, 517
V, 434518, 517
V, 1605530, 518
V, 2623750, 517
V, 3525453, 517
V, 4219513, 517
V, 4812961, 517
V, 5249576, 517
V, 5482773, 517
V, 5612367, 517
V, 5607019, 517
V, 5160504, 518
V, 4448676, 517
V, 3694014, 517
V, 2850442, 517
V, 1942450, 517
V, 936023, 517
V, -289999, 517
V, -1472870, 517
V, -2501455, 517
V, -3427007, 517
V, -4140456, 518
V, -4744954, 517
V, -5214242, 517
V, -5466354, 517
V, -5605969, 517
V, -5626886, 517
V, -5238454, 517
V, -4533751, 517
V, -3786954, 517
V, -2958448, 517
V, -2048795, 518
V, -1073149, 517
V, 126459, 517
V, 1325290, 517
V, 2381978, 517
V, 3325891, 517
V, 4063741, 517
V, 4672389, 517
V, 5172252, 517
V, 5427847, 518
V, 5593745, 517
V, 5635918, 517
V, 5308307, 517
V, 4632260, 517
V, 3885226, 517
V, 3075575, 517
V, 2164439, 517
V, 1204068, 517
V, 16514, 517
V, -1196064, 518
V, -2266906, 517
V, -3217657, 517
V, -3980676, 517
V, -4599996, 517
V, -5126846, 517
V, -5412033, 517
V, -5588978, 517
V, -5636222, 517
V, -5379526, 517
V, -4720577, 518
V, -3974234, 517
V, -3176424, 517
V, -2262751, 517
V, -1330550, 517
V, -173607, 517
V, 1045750, 517
V, 2137858, 517
V, 3102170, 517
V, 3897688, 517
V, 4528177, 518
V, 5073292, 517
V, 5375680, 517
V, 5562357, 517
V, 5633548, 517
V, 5444340, 517
V, 4810441, 517
V, 4076597, 517
V, 3287138, 517
V, 2381267, 517
V, 1455776, 518
V, 330305, 517
V, -903114, 517
V, -2015390, 517
V, -2987446, 517
V, -3811069, 517
V, -4454423, 517
V, -5016983, 517
V, -5350806, 517
V, -5557538, 518
V, -5629742, 517
V, -5500298, 517
V, -4899100, 517
V, -4159545, 517
V, -3380465, 517
V, -2489356, 517
V, -1571670, 517
V, -489683, 517
V, 752058, 517
V, 1884357, 517
V, 2874651, 518
V, 3724222, 517
V, 4380190, 517
V, 4951403, 517
V, 5322181, 517
V, 5528298, 517
V, 5624417, 517
V, 5538581, 517
V, 4985134, 517
V, 4258643, 517
V, 3485773, 518
V, 2608590, 517
V, 1689024, 517
V, 634110, 517
V, -612949, 517
V, -1757237, 517
V, -2759680, 517
V, -3631817, 517
V, -4303124, 517
V, -4891357, 517
V, -5289131, 518
V, -5517982, 517
V, -5619641, 517
V, -5573901, 517
V, -5074427, 517
V, -4345725, 517
V, -3582000, 517
V, -2714088, 517
V, -1801242, 517
V, -782446, 517
V, 455479, 518
V, 1622646, 517
V, 2641505, 517
V, 3538720, 517
V, 4233910, 517
V, 4826804, 517
V, 5254968, 517
V, 5488795, 517
V, 5613624, 517
V, 5603910, 517
V, 5153274, 518
V, 4440482, 517
V, 3681825, 517
V, 2838087, 517
V, 1923959, 517
V, 915453, 517
V, -309906, 517
V, -1489644, 517
V, -2518738, 517
V, -3441006, 517
V, -4153660, 518
V, -4757148, 517
V, -5219731, 517
V, -5468196, 517
V, -5605870, 517
V, -5625127, 517
V, -5229044, 517
V, -4524123, 517
V, -3774958, 517
V, -2942981, 518
V, -2031526, 517
V, -1054764, 517
V, 151546, 517
V, 1350399, 517
V, 2405264, 517
V, 3343978, 517
V, 4074693, 517
V, 4685587, 517
V, 5179933, 519
V, 5440346, 516
V, 5596303, 517
V, 5633719, 517
V, 5295462, 517
V, 4620014, 517
V, 3872659, 517
V, 3059116, 517
V, 2147045, 517
V, 1179677, 517
V, -10995, 517
V, -1217785, 517
V, -2286877, 518
V, -3233923, 517
V, -3995905, 517
V, -4612669, 517
V, -5136949, 517
V, -5413435, 517
V, -5583074, 517
V, -5634225, 517
V, -5368203, 517
V, -4713072, 517
V, -3964223, 518
V, -3156988, 517
V, -2247101, 517
V, -1309181, 517
V, -148640, 517
V, 1068901, 517
V, 2165040, 517
V, 3125493, 517
V, 3915914, 517
V, 4542162, 517
V, 5081502, 518
V, 5371264, 517
V, 5563045, 517
V, 5632801, 517
V, 5429894, 517
V, 4798115, 517
V, 4063565, 517
V, 3268238, 517
V, 2363353, 517
V, 1433276, 518
V, 299516, 517
V, -935626, 517
V, -2040863, 517
V, -3010485, 517
V, -3826438, 517
V, -4468491, 517
V, -5027057, 517
V, -5354876, 517
V, -5549384, 517
V, -5629896, 517
V, -5491948, 518
V, -4882381, 517
V, -4155491, 517
V, -3360968, 517
V, -2467158, 517
V, -1552219, 517
V, -460726, 517
V, 780243, 517
V, 1908812, 517
V, 2898810, 517
V, 3742630, 518
V, 4395655, 517
V, 4964880, 517
V, 5330384, 517
V, 5540005, 517
V, 5625353, 517
V, 5534056, 517
V, 4969796, 517
V, 4241292, 517
V, 3467176, 517
V, 2587476, 518
V, 1669241, 517
V, 607036, 517
V, -641332, 517
V, -1784670, 517
V, -2783851, 517
V, -3648917, 517
V, -4319088, 517
V, -4905035, 517
V, -5297419, 518
V, -5507086, 517
V, -5620591, 517
V, -5568496, 517
V, -5057397, 517
V, -4324625, 517
V, -3562117, 517
V, -2692695, 517
V, -1781474, 517
V, -755955, 517
V, 485521, 518
V, 1651504, 517
V, 2662526, 517
V, 3560407, 517
V, 4246110, 517
V, 4837824, 517
V, 5263072, 517
V, 5498156, 517
V, 5616250, 517
V, 5595462, 517
V, 5135245, 518
V, 4422140, 517
V, 3661622, 517
V, 2816451, 517
V, 1902682, 517
V, 890019, 517
V, -341100, 517
V, -1517652, 517
V, -2542068, 517
V, -3459722, 518
V, -4167704, 517
V, -4769131, 517
V, -5226263, 517
V, -5468652, 517
V, -5607090, 517
V, -5620228, 517
V, -5215672, 517
V, -4506196, 517
V, -3757084, 517
V, -2917893, 518
V, -2013570, 517
V, -1028316, 517
V, 180580, 517
V, 1374446, 517
V, 2423221, 517
V, 3360146, 517
V, 4092682, 517
V, 4698568, 517
V, 5186844, 517
V, 5449166, 518
V, 5598020, 517
V, 5631283, 517
V, 5280871, 517
V, 4607899, 517
V, 3855589, 517
V, 3038456, 517
V, 2127373, 517
V, 1159406, 517
V, -36051, 517
V, -1241177, 518
V, -2305598, 517
V, -3252926, 517
V, -4009332, 517
V, -4626065, 517
V, -5144046, 517
V, -5416517, 517
V, -5584989, 517
V, -5634396, 517
V, -5357773, 517
V, -4704739, 518
V, -3949053, 517
V, -3137799, 517
V, -2229895, 517
V, -1290162, 517
V, -124721, 517
V, 1092610, 517
V, 2185755, 517
V, 3147286, 517
V, 3930936, 517
V, 4557055, 518
V, 5091750, 517
V, 5390211, 517
V, 5575558, 517
V, 5633212, 517
V, 5420096, 517
V, 4783158, 517
V, 4048500, 517
V, 3252256, 517
V, 2342585, 518
V, 1414501, 517
V, 275347, 517
V, -958956, 517
V, -2062194, 517
V, -3029739, 517
V, -3844752, 517
V, -4480524, 517
V, -5039043, 517
V, -5361844, 517
V, -5560486, 517
V, -5630596, 518
V, -5482661, 517
V, -4871565, 517
V, -4142093, 517
V, -3346109, 517
V, -2447678, 517
V, -1531676, 517
V, -436500, 517
V, 802681, 517
V, 1927987, 517
V, 2915778, 518
V, 3755294, 517
V, 4407568, 517
V, 4974862, 517
V, 5331766, 517
V, 5543966, 517
V, 5626728, 517
V, 5523607, 517
V, 4956254, 517
V, 4239407, 518
V, 3450043, 517
V, 2570517, 517
V, 1650006, 517
V, 583984, 517
V, -665300, 517
V, -1804946, 517
V, -2801713, 517
V, -3665755, 517
V, -4332363, 517
V, -4916010, 518
V, -5303083, 517
V, -5520519, 517
V, -5621514, 517
V, -5562137, 517
V, -5043734, 517
V, -4323349, 517
V, -3544205, 517
V, -2673727, 517
V, -1762102, 517
V, -733345, 518
V, 507784, 517
V, 1671468, 517
V, 2685789, 517
V, 3574313, 517
V, 4258965, 517
V, 4847838, 517
V, 5266907, 517
V, 5498364, 517
V, 5615587, 517
V, 5591541, 518
V, 5122362, 517
V, 4418053, 517
V, 3646160, 517
V, 2797389, 517
V, 1885292, 517
V, 870950, 517
V, -362458, 517
V, -1539289, 517
V, -2562625, 517
V, -3476552, 518
V, -4182290, 517
V, -4781415, 517
V, -5230956, 517
V, -5478583, 517
V, -5612319, 517
V, -5618085, 517
V, -5205125, 517
V, -4508311, 517
V, -3739978, 517
V, -2900806, 518
V, -1994174, 517
V, -1007113, 517
V, 202464, 517
V, 1394865, 517
V, 2442939, 517
V, 3379628, 517
V, 4104305, 517
V, 4710275, 517
V, 5191591, 517
V, 5448073, 518
V, 5601304, 517
V, 5632464, 517
V, 5272344, 517
V, 4598288, 517
V, 3837723, 517
V, 3022275, 517
V, 2106706, 517
V, 1139153, 517
V, -57611, 518
V, -1265696, 517
V, -2323320, 517
V, -3273962, 517
V, -4023738, 517
V, -4637208, 517
V, -5150860, 517
V, -5423481, 517
V, -5592212, 517
V, -5636158, 517
V, -5344083, 517
V, -4690736, 518
V, -3931455, 517
V, -3123535, 517
V, -2210109, 517
V, -1268501, 517
V, -101291, 517
V, 1117739, 517
V, 2198250, 517
V, 3163168, 517
V, 3942662, 517
V, 4566079, 518
V, 5099803, 517
V, 5390625, 517
V, 5572532, 517
V, 5633761, 517
V, 5407072, 517
V, 4771564, 517
V, 4032920, 517
V, 3236884, 517
V, 2326920, 518
V, 1395821, 517
V, 250731, 517
V, -982626, 517
V, -2076113, 517
V, -3046075, 517
V, -3856412, 517
V, -4492455, 517
V, -5047145, 517
V, -5364054, 517
V, -5565841, 518
V, -5630638, 517
V, -5472107, 517
V, -4854597, 517
V, -4126261, 517
V, -3333534, 517
V, -2431466, 517
V, -1513364, 517
V, -410399, 517
V, 824069, 517
V, 1948377, 518
V, 2934171, 517
V, 3771582, 517
V, 4421736, 517
V, 4986787, 517
V, 5337702, 517
V, 5539422, 517
V, 5626911, 517
V, 5520202, 517
V, 4942007, 518
V, 4222656, 517
V, 3436030, 517
V, 2552399, 517
V, 1631747, 517
V, 559319, 517
V, -687643, 517
V, -1823530, 517
V, -2819190, 517
V, -3679746, 517
V, -4342719, 518
V, -4925446, 517
V, -5309475, 517
V, -5531361, 517
V, -5622528, 517
V, -5559262, 517
V, -5029837, 517
V, -4315924, 517
V, -3528083, 517
V, -2660596, 517
V, -1744891, 517
V, -710148, 518
V, 531102, 517
V, 1691722, 517
V, 2702751, 517
V, 3590347, 517
V, 4270108, 517
V, 4861306, 517
V, 5276089, 517
V, 5497579, 518
V, 5615969, 517
V, 5585916, 517
V, 5108136, 517
V, 4402596, 517
V, 3630441, 517
V, 2782383, 517
V, 1863949, 517
V, 845935, 517
V, -389770, 517
V, -1562106, 517
V, -2579759, 518
V, -3493123, 517
V, -4194966, 517
V, -4794811, 517
V, -5237236, 517
V, -5484949, 517
V, -5609891, 517
V, -5613406, 517
V, -5188106, 517
V, -4489623, 517
V, -3723676, 518
V, -2880713, 517
V, -1975186, 517
V, -984339, 517
V, 232190, 517
V, 1419241, 517
V, 2462302, 517
V, 3394476, 517
V, 4118164, 517
V, 4722678, 517
V, 5199905, 518
V, 5448704, 517
V, 5600495, 517
V, 5628775, 517
V, 5256002, 517
V, 4582868, 517
V, 3820236, 517
V, 2998313, 517
V, 2091710, 517
V, 1114949, 517
V, -86368, 518
V, -1288357, 517
V, -2345133, 517
V, -3291255, 517
V, -4038433, 517
V, -4651208, 517
V, -5161006, 517
V, -5431651, 517
V, -5592027, 517
V, -5634635, 517
V, -5330717, 518
V, -4657330, 517
V, -3915414, 517
V, -3103055, 517
V, -2190682, 517
V, -1243774, 517
V, -71860, 517
V, 1143073, 517
V, 2226972, 517
V, 3187586, 517
V, 3957296, 518
V, 4579961, 517
V, 5111754, 517
V, 5400813, 517
V, 5580479, 517
V, 5635306, 517
V, 5393852, 517
V, 4754610, 517
V, 4013122, 517
V, 3215466, 517
V, 2302870, 518
V, 1371601, 517
V, 220741, 517
V, -1008701, 517
V, -2103731, 517
V, -3071153, 517
V, -3873737, 517
V, -4506517, 517
V, -5057717, 517
V, -5372671, 517
V, -5567399, 518
V, -5634514, 517
V, -5464256, 520
V, -4837807, 514
V, -4097987, 517
V, -3312429, 517
V, -2409478, 517
V, -1491591, 517
V, -381575, 517
V, 855545, 517
V, 1976564, 518
V, 2958171, 517
V, 3790825, 517
V, 4436815, 517
V, 4999195, 517
V, 5345046, 517
V, 5552132, 517
V, 5631845, 517
V, 5510015, 517
V, 4922149, 517
V, 4199238, 518
V, 3416246, 517
V, 2528089, 517
V, 1608748, 517
V, 530325, 517
V, -718284, 517
V, -1852474, 517
V, -2841113, 517
V, -3700766, 517
V, -4359395, 517
V, -4940978, 518
V, -5315808, 517
V, -5528622, 517
V, -5626281, 517
V, -5552500, 517
V, -5013588, 517
V, -4280412, 517
V, -3510359, 517
V, -2636099, 517
V, -1718696, 517
V, -678960, 518
V, 562843, 517
V, 1719611, 517
V, 2722971, 517
V, 3606864, 517
V, 4285443, 517
V, 4873041, 517
V, 5283290, 517
V, 5512828, 517
V, 5622389, 518
V, 5582296, 517
V, 5094216, 517
V, 4380017, 517
V, 3610724, 517
V, 2755402, 517
V, 1842136, 517
V, 821599, 517
V, -417292, 517
V, -1587953, 517
V, -2604132, 517
V, -3510369, 518
V, -4209027, 517
V, -4807968, 517
V, -5244845, 517
V, -5484626, 517
V, -5615692, 517
V, -5612932, 517
V, -5177954, 517
V, -4462779, 517
V, -3706789, 518
V, -2859487, 517
V, -1953778, 517
V, -960311, 517
V, 255084, 517
V, 1442018, 517
V, 2484403, 517
V, 3413668, 517
V, 4130830, 517
V, 4734273, 517
V, 5206692, 518
V, 5462440, 517
V, 5606340, 517
V, 5628956, 517
V, 5244501, 517
V, 4559953, 517
V, 3802570, 517
V, 2982107, 517
V, 2067220, 517
V, 1092335, 517
V, -110297, 518
V, -1308461, 517
V, -2365704, 517
V, -3307484, 517
V, -4050263, 517
V, -4661795, 517
V, -5165844, 517
V, -5428885, 517
V, -5592571, 517
V, -5636258, 517
V, -5317605, 518
V, -4643138, 517
V, -3898729, 517
V, -3085927, 517
V, -2170511, 517
V, -1222616, 517
V, -49622, 517
V, 1161141, 517
V, 2244440, 517
V, 3202215, 517
V, 3970691, 518
V, 4589729, 517
V, 5116740, 517
V, 5403077, 517
V, 5584500, 517
V, 5635407, 517
V, 5381883, 517
V, 4736755, 517
V, 3996943, 517
V, 3197826, 517
V, 2287471, 518
V, 1352173, 517
V, 197023, 517
V, -1027885, 517
V, -2123931, 517
V, -3086387, 517
V, -3886417, 517
V, -4516024, 517
V, -5064615, 517
V, -5373244, 517
V, -5562842, 518
V, -5633702, 517
V, -5453130, 517
V, -4821109, 517
V, -4090108, 517
V, -3294606, 517
V, -2391713, 517
V, -1472079, 517
V, -358030, 517
V, 878509, 517
V, 1997364, 518
V, 2976626, 517
V, 3801694, 517
V, 4444934, 517
V, 5007400, 517
V, 5346933, 517
V, 5555406, 517
V, 5631372, 517
V, 5502015, 517
V, 4907106, 517
V, 4187703, 518
V, 3399459, 517
V, 2509573, 517
V, 1590345, 517
V, 503029, 517
V, -742239, 517
V, -1870423, 517
V, -2859832, 517
V, -3710560, 517
V, -4371365, 517
V, -4950418, 518
V, -5320239, 517
V, -5534585, 517
V, -5626338, 517
V, -5545960, 517
V, -4998215, 517
V, -4274577, 517
V, -3491498, 517
V, -2618429, 517
V, -1702213, 517
V, -659183, 518
V, 584085, 517
V, 1737399, 517
V, 2744590, 517
V, 3621606, 517
V, 4296296, 517
V, 4883373, 517
V, 5285639, 517
V, 5513136, 517
V, 5620400, 517
V, 5578423, 518
V, 5082140, 517
V, 4378815, 517
V, 3593189, 517
V, 2738675, 517
V, 1825594, 517
V, 798847, 517
V, -443235, 517
V, -1611221, 517
V, -2622768, 517
V, -3526718, 518
V, -4219003, 517
V, -4816948, 517
V, -5251250, 517
V, -5484594, 517
V, -5615015, 517
V, -5610152, 517
V, -5164861, 517
V, -4462845, 517
V, -3687134, 517
V, -2844372, 518
V, -1936368, 517
V, -936631, 517
V, 284769, 517
V, 1468330, 517
V, 2506148, 517
V, 3429468, 517
V, 4144204, 517
V, 4747581, 519
V, 5210920, 515
V, 5466630, 518
V, 5609621, 517
V, 5625737, 517
V, 5235600, 517
V, 4546790, 517
V, 3787311, 517
V, 2961502, 517
V, 2052004, 517
V, 1069601, 517
V, -139197, 518
V, -1337408, 517
V, -2388927, 517
V, -3326093, 517
V, -4065610, 517
V, -4677010, 517
V, -5172820, 517
V, -5437122, 517
V, -5599724, 517
V, -5637581, 517
V, -5307529, 518
V, -4634944, 517
V, -3881513, 517
V, -3066373, 517
V, -2154016, 517
V, -1196972, 517
V, -19680, 517
V, 1189063, 517
V, 2263456, 517
V, 3222545, 517
V, 3986288, 518
V, 4604190, 517
V, 5122415, 517
V, 5407461, 517
V, 5587885, 517
V, 5638069, 517
V, 5371812, 517
V, 4728574, 517
V, 3979037, 517
V, 3180379, 517
V, 2267349, 518
V, 1328519, 517
V, 166781, 517
V, -1055099, 517
V, -2145462, 517
V, -3108547, 517
V, -3900416, 517
V, -4531142, 517
V, -5075976, 517
V, -5379523, 517
V, -5570615, 518
V, -5636371, 517
V, -5444215, 517
V, -4808099, 517
V, -4073799, 517
V, -3276868, 517
V, -2369296, 517
V, -1450931, 517
V, -328436, 517
V, 903528, 518
V, 2017220, 517
V, 2995828, 517
V, 3817546, 517
V, 4458770, 517
V, 5016435, 517
V, 5351302, 517
V, 5557023, 517
V, 5633018, 517
V, 5496136, 517
V, 4894015, 517
V, 4171233, 518
V, 3382366, 517
V, 2489899, 517
V, 1569351, 517
V, 478029, 517
V, -765871, 517
V, -1892211, 517
V, -2880252, 517
V, -3727385, 517
V, -4382427, 517
V, -4959015, 518
V, -5325317, 517
V, -5533693, 517
V, -5628381, 517
V, -5542050, 517
V, -4984336, 517
V, -4257754, 517
V, -3478689, 517
V, -2602157, 517
V, -1681564, 518
V, -633768, 517
V, 610827, 517
V, 1761962, 517
V, 2767590, 517
V, 3637773, 517
V, 4308924, 517
V, 4891843, 517
V, 5291263, 517
V, 5517679, 517
V, 5622544, 518
V, 5572841, 517
V, 5066422, 517
V, 4356865, 517
V, 3582466, 517
V, 2723558, 517
V, 1803473, 517
V, 773041, 517
V, -469264, 517
V, -1633709, 517
V, -2646192, 518
V, -3540789, 517
V, -4232645, 517
V, -4827530, 517
V, -5256798, 517
V, -5489025, 517
V, -5616092, 517
V, -5604474, 517
V, -5151608, 517
V, -4441992, 517
V, -3673492, 518
V, -2828849, 517
V, -1916764, 517
V, -911683, 517
V, 310297, 517
V, 1490528, 517
V, 2523632, 517
V, 3443921, 517
V, 4157846, 517
V, 4757754, 517
V, 5217218, 518
V, 5469632, 517
V, 5607807, 517
V, 5624414, 517
V, 5221522, 517
V, 4531145, 517
V, 3782982, 517
V, 2953138, 517
V, 2032903, 517
V, 1045183, 518
V, -163742, 517
V, -1358304, 517
V, -2403579, 517
V, -3342376, 517
V, -4076621, 517
V, -4687091, 517
V, -5181349, 517
V, -5437368, 517
V, -5595766, 517
V, -5636175, 518
V, -5296251, 517
V, -4613954, 517
V, -3872539, 517
V, -3058601, 517
V, -2137803, 517
V, -1177690, 517
V, 4649, 517
V, 1211487, 517
V, 2285560, 517
V, 3239675, 518
V, 4000100, 517
V, 4615262, 517
V, 5133433, 517
V, 5408221, 517
V, 5587996, 517
V, 5638096, 517
V, 5361530, 517
V, 4705242, 517
V, 3975508, 517
V, 3171131, 518
V, 2253101, 517
V, 1308213, 517
V, 142719, 517
V, -1080423, 517
V, -2168625, 517
V, -3128444, 517
V, -3915995, 517
V, -4543570, 517
V, -5083811, 517
V, -5380042, 518
V, -5568912, 517
V, -5636902, 517
V, -5434666, 517
V, -4791195, 517
V, -4056666, 517
V, -3270324, 517
V, -2355892, 517
V, -1428941, 517
