361523,AC,3420890,3130,5947504990,160,183666,-400,5444
361703,AC,3422238,3072,6034664225,160,183665,-383,5444
361883,AC,3431093,3272,6225664293,159,182526,-401,5478
362073,AC,3421227,3309,6190006786,160,183666,-408,5444
362065315, cp_H_L_D_F, 1221, 1210, 0, 0
362253,AC,3421810,3071,6033659672,160,183666,-383,5444
362433,AC,3422994,3077,6157406675,160,183666,-374,5444
362623,AC,3431087,3306,5838554265,159,182525,-437,5478
362803,AC,3421047,3342,6558807269,160,183666,-384,5444
362983,AC,3421905,3111,6274139862,160,183667,-369,5444
363065315, cp_H_L_D_F, 1221, 1210, 0, 0
363173,AC,3422290,3266,6213472853,160,183666,-400,5444
363353,AC,3423187,3241,5896451099,160,183666,-422,5444
363533,AC,3432350,3129,6257281274,159,182526,-376,5478
363723,AC,3421675,3278,6127431905,160,183666,-408,5444
363903,AC,3422147,3273,6120572484,160,183666,-408,5444
364083,AC,3422604,3052,6026651304,160,183667,-381,5444
364065315, cp_H_L_D_F, 1221, 1210, 0, 0
364273,AC,3431342,3202,6015180280,159,182526,-407,5478
364453,AC,3421271,3353,6359650754,160,183667,-401,5444
364633,AC,3421801,3194,6206920143,160,183670,-389,5444
364823,AC,3422174,3072,6158562977,160,183673,-373,5444
365003,AC,3430044,3165,5987190995,159,182526,-404,5478
365065315, cp_H_L_D_F, 1221, 1210, 0, 0
365183,AC,3421157,3316,6502071239,160,183666,-384,5444
365373,AC,3421673,3131,6385154204,160,183667,-363,5444
365553,AC,3421768,3228,6246340873,160,183667,-391,5444
365733,AC,3422217,3095,5661561909,160,183667,-419,5444
365923,AC,3431005,3099,6157384006,159,182526,-378,5478
366103,AC,3421074,3217,6232205748,160,183671,-390,5444
366065315, cp_H_L_D_F, 1221, 1210, 0, 0
366283,AC,3421575,3183,6211323499,160,183666,-387,5444
366473,AC,3422393,3103,6025810881,160,183667,-389,5444
366653,AC,3430388,3056,6083977315,159,182526,-378,5478
366833,AC,3420702,3320,6259965400,160,183667,-404,5444
367023,AC,3421322,3187,6297495462,160,183666,-380,5444
367065315, cp_H_L_D_F, 891, 891, 0, 0
367203,AC,3421762,3097,6163341746,160,183667,-377,5444
367393,AC,3422586,3290,6216471762,160,183671,-403,5444
367573,AC,3431179,3300,6328827871,159,182526,-397,5478
367753,AC,3421493,3096,6149865411,160,183668,-378,5444
367943,AC,3422396,3171,6175399360,160,183666,-387,5444
368123,AC,3422679,3224,6267734280,160,183666,-388,5444
368066093, cp_H_L_D_F, 902, 891, 0, 0
368303,AC,3430534,3176,6346754845,159,182526,-376,5478
368493,AC,3420749,3164,6406476741,160,183666,-368,5444
368673,AC,3421810,3321,6476985393,160,183670,-387,5444
368853,AC,3422599,3153,5871197335,160,183667,-410,5444
369043,AC,3423087,3107,6168063450,160,183666,-378,5444
369065315, cp_H_L_D_F, 902, 891, 0, 0
369223,AC,3430949,3175,6131386821,159,182526,-394,5478
369403,AC,3420871,3387,6394192311,160,183667,-404,5444
369593,AC,3421903,3092,6117720444,160,183666,-379,5444
369773,AC,3422859,3133,6081451899,160,183667,-389,5444
369953,AC,3431085,3319,6001278039,159,182525,-426,5478
370065315, cp_H_L_D_F, 902, -1397, 500, 10000
370143,AC,3420583,3164,6298528504,160,183667,-377,5444
370323,AC,3421101,3129,6053067910,160,183666,-391,5444
370503,AC,3422142,3331,5677634702,160,183667,-451,5444
370693,AC,3422654,3386,6352104168,160,183670,-406,5444
370873,AC,3431348,3165,6395066263,159,182526,-370,5478
371053,AC,3421381,3818,6253797929,160,183666,-469,5444
371065352, cp_H_L_D_F, 627, -1397, 500, 10000
371243,AC,3422665,3443,5967012821,160,183667,-444,5444
371423,AC,3423900,3104,6134221900,160,183666,-380,5444
371603,AC,3432009,3344,6678250668,159,182525,-377,5478
371793,AC,3421671,3301,6220963015,160,183668,-405,5444
371973,AC,3421886,3134,6301967044,160,183667,-371,5444
372065315, cp_H_L_D_F, 880, -1386, 500, 10000
372153,AC,3422426,3121,6109022904,160,183666,-386,5444
372343,AC,3430164,3733,6318170263,159,182525,-456,5478
372523,AC,3420470,3262,6587871344,160,183666,-369,5444
372703,AC,3421108,3140,6443356108,160,183667,-360,5444
372893,AC,3421544,3211,6435942576,160,183666,-373,5444
373073,AC,3422123,3377,6386383582,160,183670,-403,5444
373065315, cp_H_L_D_F, 891, -1386, 500, 10000
373253,AC,3430975,3350,6720288996,159,182526,-374,5478
373443,AC,3420961,3197,6071223496,160,183666,-400,5444
373623,AC,3420939,3226,6504071074,160,183667,-369,5444
373803,AC,3421600,3181,6443139442,160,183666,-368,5444
373993,AC,3430573,3224,6345132555,159,182526,-384,5478
374065315, cp_H_L_D_F, 583, -1386, 500, 10000
374173,AC,3420988,3368,6504502563,160,183666,-392,5444
374353,AC,3421559,3146,6290815983,160,183666,-374,5444
374543,AC,3422374,14149,8037472903,160,183666,-751,5444
374723,AC,3431440,67190,11037661226,159,182526,-857,5478
374903,AC,3421702,66897,9802260741,160,183667,-862,5444
375093,AC,3422275,66958,9247824264,160,183666,-864,5444
375065315, cp_H_L_D_F, 539, -1397, 500, 10000
375273,AC,3422673,67020,8804499933,160,183666,-865,5444
375453,AC,3430105,66855,9024515127,159,182526,-864,5478
375643,AC,3421502,67105,9377303858,160,183667,-864,5444
375823,AC,3421971,67075,9465366511,160,183671,-863,5444
